# GameN, gameLength, gameElo, minBase, dinBase
1.0,122.0,1400.0,4.0,17.6
2.0,145.0,1400.0,5.9,15.6
3.0,167.0,1407.6,3.6,17.8
4.0,74.0,1414.3,4.4,17.0
5.0,219.0,1420.2,7.5,13.9
6.0,123.0,1425.7,5.3,16.2
7.0,130.0,1430.8,3.9,17.6
8.0,205.0,1435.5,4.1,17.2
9.0,125.0,1440.0,4.1,17.3
10.0,129.0,1444.3,6.9,14.8
11.0,116.0,1448.3,3.9,17.5
12.0,126.0,1452.2,4.9,16.6
13.0,151.0,1455.9,4.3,17.1
14.0,148.0,1459.4,3.6,17.7
15.0,170.0,1462.9,5.6,15.9
16.0,93.0,1466.2,4.6,16.6
17.0,155.0,1469.4,4.1,17.4
18.0,108.0,1472.5,5.4,16.2
19.0,113.0,1475.5,4.2,17.2
20.0,162.0,1478.4,4.5,16.8
21.0,116.0,1481.2,5.7,15.6
22.0,120.0,1484.0,4.8,16.6
23.0,80.0,1486.7,3.9,17.4
24.0,145.0,1489.3,4.5,16.9
25.0,128.0,1466.3,3.3,18.0
26.0,177.0,1446.6,3.9,17.5
27.0,75.0,1429.4,6.2,15.4
28.0,102.0,1432.9,3.8,17.6
29.0,157.0,1461.3,5.4,16.1
30.0,108.0,1443.1,5.7,16.0
31.0,147.0,1469.9,4.9,16.4
32.0,95.0,1472.5,4.7,16.6
33.0,89.0,1475.1,4.4,16.9
34.0,107.0,1477.7,4.2,17.3
35.0,135.0,1500.1,4.0,17.5
36.0,157.0,1502.3,5.3,16.4
37.0,156.0,1480.8,4.7,16.8
38.0,81.0,1483.2,3.2,18.0
39.0,160.0,1485.6,5.4,16.0
40.0,127.0,1466.7,4.0,17.4
41.0,122.0,1469.3,5.0,16.5
42.0,130.0,1471.8,2.9,18.4
43.0,73.0,1455.1,3.8,17.5
44.0,121.0,1475.5,4.6,16.8
45.0,115.0,1493.6,4.9,16.6
46.0,300.0,1476.9,5.2,16.2
47.0,122.0,1462.1,4.9,16.5
48.0,122.0,1479.6,4.8,16.5
49.0,136.0,1457.2,4.1,17.1
50.0,97.0,1459.7,4.5,17.1
51.0,300.0,1439.8,7.0,14.4
52.0,133.0,1427.9,4.5,17.0
53.0,105.0,1410.9,5.3,16.0
54.0,131.0,1414.1,4.4,16.9
55.0,262.0,1417.2,4.9,16.5
56.0,238.0,1438.6,7.8,13.6
57.0,300.0,1464.1,5.6,15.8
58.0,114.0,1466.5,5.2,16.3
59.0,89.0,1489.3,3.1,18.1
60.0,95.0,1509.8,3.9,17.4
61.0,256.0,1524.9,5.3,16.1
62.0,126.0,1526.5,5.3,16.1
63.0,99.0,1508.2,4.0,17.2
64.0,151.0,1526.8,4.4,17.0
65.0,126.0,1508.2,4.0,17.3
66.0,153.0,1510.0,4.8,16.5
67.0,89.0,1528.4,4.7,16.5
68.0,300.0,1511.2,7.5,14.1
69.0,92.0,1525.0,3.9,17.5
70.0,300.0,1543.7,7.4,14.2
71.0,67.0,1510.6,5.0,16.7
72.0,90.0,1523.6,4.0,17.4
73.0,104.0,1540.0,4.0,17.4
74.0,300.0,1541.5,6.3,15.2
75.0,106.0,1524.0,4.9,16.6
76.0,300.0,1505.4,5.9,15.5
77.0,133.0,1490.7,4.3,17.2
78.0,204.0,1470.0,4.9,16.5
79.0,163.0,1451.4,4.1,17.2
80.0,94.0,1434.6,2.7,18.5
81.0,300.0,1437.1,6.1,15.4
82.0,87.0,1421.9,3.0,18.5
83.0,100.0,1428.4,5.3,16.2
84.0,123.0,1448.8,3.4,17.9
85.0,125.0,1467.3,4.7,16.9
86.0,112.0,1451.5,3.6,17.8
87.0,125.0,1466.6,4.2,17.2
88.0,175.0,1468.7,4.5,16.8
89.0,133.0,1482.1,5.6,15.7
90.0,56.0,1461.8,2.9,18.3
91.0,87.0,1478.5,3.8,17.6
92.0,300.0,1459.3,4.2,17.2
93.0,107.0,1461.4,5.3,16.0
94.0,300.0,1444.0,7.4,14.1
95.0,155.0,1460.4,3.7,17.6
96.0,112.0,1464.8,3.9,17.3
97.0,300.0,1466.8,6.7,14.9
98.0,104.0,1484.2,4.0,17.4
99.0,149.0,1500.0,4.4,17.2
100.0,119.0,1501.7,4.6,16.8
101.0,97.0,1503.3,4.2,17.1
102.0,300.0,1516.0,5.4,16.0
103.0,144.0,1529.5,3.2,18.0
104.0,137.0,1510.5,4.6,16.7
105.0,107.0,1495.0,4.1,17.2
106.0,126.0,1478.5,3.4,17.8
107.0,100.0,1496.4,5.0,16.4
108.0,106.0,1478.9,3.7,17.5
109.0,116.0,1466.7,3.1,18.2
110.0,107.0,1449.2,4.3,17.0
111.0,180.0,1434.7,4.4,17.1
112.0,161.0,1437.0,5.0,16.4
113.0,76.0,1421.7,3.5,17.8
114.0,131.0,1409.4,3.4,17.9
115.0,116.0,1429.1,5.0,16.3
116.0,225.0,1415.0,5.9,15.6
117.0,166.0,1417.5,4.0,17.5
118.0,300.0,1434.9,7.4,14.2
119.0,142.0,1437.2,4.1,17.2
120.0,300.0,1439.7,6.5,15.1
121.0,120.0,1457.0,3.5,17.8
122.0,300.0,1476.7,4.9,16.6
123.0,146.0,1492.0,4.8,16.7
124.0,65.0,1506.3,2.1,19.1
125.0,73.0,1523.0,3.7,17.6
126.0,135.0,1505.0,3.9,17.5
127.0,95.0,1488.8,4.1,17.2
128.0,150.0,1502.9,4.0,17.4
129.0,145.0,1487.6,4.7,16.8
130.0,114.0,1504.2,3.9,17.4
131.0,300.0,1519.0,7.8,13.8
132.0,165.0,1532.4,4.5,16.9
133.0,100.0,1516.6,3.9,17.6
134.0,185.0,1529.3,5.8,15.6
135.0,173.0,1541.1,4.9,16.5
136.0,92.0,1542.4,4.9,16.7
137.0,82.0,1524.9,3.8,17.4
138.0,137.0,1536.6,3.6,17.7
139.0,100.0,1550.2,4.9,16.6
140.0,300.0,1551.4,5.1,16.3
141.0,107.0,1533.0,4.3,17.2
142.0,142.0,1529.5,4.4,16.9
143.0,176.0,1514.8,4.0,17.4
144.0,146.0,1526.6,4.1,17.3
145.0,118.0,1528.0,6.0,15.5
146.0,300.0,1510.0,5.7,15.7
147.0,166.0,1511.4,4.9,16.7
148.0,143.0,1523.6,4.9,16.5
149.0,90.0,1536.6,3.4,17.8
150.0,130.0,1537.8,5.4,16.1
151.0,66.0,1523.2,4.5,17.2
152.0,300.0,1509.6,6.8,14.6
153.0,127.0,1522.4,3.2,18.1
154.0,95.0,1505.1,4.2,17.1
155.0,94.0,1489.2,4.6,16.7
156.0,300.0,1502.2,6.7,14.6
157.0,300.0,1518.4,5.7,15.7
158.0,116.0,1530.9,4.5,16.8
159.0,300.0,1514.7,4.9,16.4
160.0,300.0,1499.8,6.1,15.3
161.0,90.0,1511.8,4.0,17.3
162.0,300.0,1496.0,5.6,15.8
163.0,78.0,1510.5,3.5,17.7
164.0,300.0,1493.6,6.1,15.4
165.0,79.0,1479.9,3.0,18.3
166.0,154.0,1466.6,3.9,17.3
167.0,95.0,1455.4,5.0,16.4
168.0,103.0,1469.2,4.4,17.0
169.0,100.0,1471.0,5.0,16.3
170.0,118.0,1487.8,4.0,17.2
171.0,115.0,1501.5,4.2,17.2
172.0,300.0,1485.3,5.5,15.8
173.0,127.0,1473.3,6.5,15.2
174.0,158.0,1474.9,3.8,17.5
175.0,135.0,1489.5,3.8,17.7
176.0,194.0,1505.4,4.2,17.1
177.0,161.0,1520.0,4.1,17.4
178.0,222.0,1504.7,5.2,16.2
179.0,136.0,1518.8,4.5,17.0
180.0,66.0,1504.7,5.8,15.7
181.0,221.0,1515.8,4.1,17.2
182.0,97.0,1503.3,6.2,15.2
183.0,118.0,1518.9,4.1,17.2
184.0,134.0,1501.8,3.9,17.5
185.0,126.0,1514.1,4.3,17.2
186.0,96.0,1528.0,4.1,17.2
187.0,99.0,1514.9,5.7,15.8
188.0,158.0,1529.9,3.9,17.4
189.0,195.0,1540.2,3.9,17.6
190.0,164.0,1526.6,5.1,16.2
191.0,94.0,1512.2,5.4,16.0
192.0,108.0,1525.9,4.5,17.1
