# GameN, gameLength, gameElo, minBase, dinBase
1.0,141.0,1000.0,5.3,16.3
2.0,93.0,1000.0,3.8,17.4
3.0,73.0,1071.0,4.9,16.7
4.0,165.0,1130.5,2.7,18.4
5.0,200.0,1198.0,2.5,18.7
6.0,84.0,1260.5,3.8,17.2
7.0,156.0,1254.7,3.8,17.4
8.0,201.0,1288.9,4.8,16.7
9.0,142.0,1319.1,4.3,17.0
10.0,118.0,1327.0,3.8,17.3
11.0,91.0,1334.4,7.0,14.5
12.0,95.0,1341.4,4.7,16.4
13.0,121.0,1387.8,6.0,15.2
14.0,86.0,1431.4,5.4,15.7
15.0,123.0,1447.5,4.3,17.0
16.0,300.0,1400.3,4.3,17.4
17.0,152.0,1367.8,2.5,18.8
18.0,121.0,1338.0,4.3,17.1
19.0,87.0,1344.1,4.7,16.4
20.0,138.0,1337.4,4.3,16.9
21.0,117.0,1310.8,4.0,17.2
22.0,109.0,1317.5,4.7,16.5
23.0,264.0,1339.0,3.0,18.1
24.0,145.0,1332.8,3.2,17.9
25.0,63.0,1352.9,5.1,16.3
26.0,105.0,1346.4,4.1,17.2
27.0,109.0,1340.2,6.8,14.6
28.0,105.0,1359.2,5.1,16.3
29.0,143.0,1376.9,4.5,16.7
30.0,106.0,1381.3,3.9,17.2
31.0,91.0,1416.9,4.0,17.3
32.0,93.0,1430.9,4.3,16.9
33.0,102.0,1422.1,3.5,17.7
34.0,86.0,1455.4,4.4,16.7
35.0,210.0,1425.7,3.0,18.3
36.0,144.0,1417.2,4.4,16.7
37.0,202.0,1420.6,5.1,16.7
38.0,197.0,1453.0,5.6,16.4
39.0,55.0,1443.7,4.2,17.0
40.0,147.0,1415.5,4.9,16.5
41.0,300.0,1447.5,6.0,16.1
42.0,169.0,1450.3,5.2,16.5
43.0,52.0,1422.4,5.9,15.2
44.0,135.0,1386.5,2.8,18.4
45.0,194.0,1390.3,1.9,19.3
46.0,89.0,1365.7,4.5,16.6
47.0,167.0,1398.2,4.4,16.6
48.0,171.0,1373.5,4.1,17.0
49.0,91.0,1388.2,6.6,14.8
50.0,126.0,1364.3,4.5,16.9
51.0,127.0,1358.5,6.7,15.0
52.0,95.0,1336.4,4.4,16.9
53.0,137.0,1303.8,2.7,18.3
54.0,147.0,1321.8,3.6,17.6
55.0,127.0,1326.8,3.0,18.0
56.0,111.0,1306.7,3.8,17.2
57.0,200.0,1324.3,4.9,16.3
58.0,135.0,1356.1,5.0,16.6
59.0,146.0,1360.3,5.4,16.1
60.0,236.0,1354.8,5.7,15.6
61.0,151.0,1359.0,3.4,17.6
62.0,124.0,1363.0,3.6,17.7
63.0,116.0,1366.9,4.9,16.1
64.0,75.0,1345.5,3.6,17.4
65.0,85.0,1360.5,4.1,17.0
66.0,70.0,1355.2,4.4,16.7
67.0,111.0,1369.7,5.4,15.6
68.0,98.0,1348.5,4.2,17.3
69.0,155.0,1352.6,5.9,15.5
70.0,196.0,1382.3,7.6,13.8
71.0,127.0,1385.7,2.4,18.7
72.0,149.0,1354.6,3.8,17.5
73.0,128.0,1358.6,3.5,18.1
74.0,116.0,1328.2,6.7,14.8
75.0,91.0,1332.7,4.5,16.6
76.0,64.0,1337.1,7.1,14.0
77.0,82.0,1341.3,4.4,16.8
78.0,96.0,1345.5,3.6,17.9
79.0,122.0,1340.8,4.8,16.5
80.0,105.0,1336.2,3.9,17.4
81.0,120.0,1340.4,3.7,17.4
82.0,101.0,1354.8,4.8,16.5
83.0,83.0,1350.0,6.0,15.2
84.0,108.0,1345.2,4.8,17.0
85.0,124.0,1359.3,5.1,16.2
86.0,142.0,1363.0,2.6,18.5
87.0,175.0,1366.6,4.4,16.7
88.0,86.0,1379.6,3.9,17.2
89.0,160.0,1382.9,4.2,17.2
90.0,259.0,1377.4,4.9,16.4
91.0,62.0,1404.6,4.4,16.9
92.0,141.0,1375.1,5.5,15.7
93.0,173.0,1387.5,4.1,17.0
94.0,224.0,1358.4,5.5,15.9
95.0,252.0,1362.1,5.1,16.4
96.0,174.0,1357.2,3.4,17.9
97.0,157.0,1328.9,2.9,18.2
98.0,105.0,1356.6,4.1,17.1
99.0,76.0,1360.2,4.4,17.2
100.0,141.0,1355.5,3.6,17.7
101.0,61.0,1350.8,4.1,17.0
102.0,55.0,1323.0,3.1,18.1
103.0,110.0,1319.0,4.9,16.6
104.0,109.0,1315.2,3.9,17.5
105.0,300.0,1319.6,4.2,17.3
106.0,74.0,1315.7,4.8,16.5
107.0,122.0,1320.1,7.0,15.3
108.0,69.0,1334.5,5.7,16.1
109.0,62.0,1307.4,4.2,17.3
110.0,123.0,1311.9,2.9,18.4
111.0,106.0,1308.2,6.4,15.1
112.0,98.0,1312.7,6.0,16.0
113.0,94.0,1296.5,4.2,17.0
114.0,131.0,1293.1,7.0,14.4
115.0,76.0,1297.9,6.7,14.4
116.0,103.0,1294.6,6.7,14.3
117.0,73.0,1321.7,6.1,15.0
118.0,126.0,1325.8,5.7,15.6
119.0,103.0,1339.6,3.4,17.7
120.0,160.0,1322.5,5.0,16.2
121.0,238.0,1318.7,3.6,17.7
122.0,170.0,1315.0,2.3,18.7
123.0,103.0,1319.3,4.3,16.8
124.0,232.0,1345.6,2.3,18.9
125.0,96.0,1328.4,4.5,16.8
126.0,110.0,1302.4,6.9,14.5
127.0,112.0,1317.0,4.2,16.9
128.0,118.0,1321.1,4.2,17.3
129.0,100.0,1347.1,5.2,16.0
130.0,107.0,1343.0,4.8,16.5
131.0,123.0,1355.7,7.1,14.0
132.0,156.0,1338.3,4.1,17.1
133.0,94.0,1334.3,3.4,17.9
134.0,132.0,1347.3,2.5,18.6
135.0,116.0,1359.8,3.6,17.5
136.0,130.0,1363.1,5.1,15.9
137.0,123.0,1366.3,5.0,16.2
138.0,150.0,1369.4,4.0,17.1
139.0,95.0,1372.5,5.4,16.1
140.0,55.0,1367.9,4.9,16.3
141.0,70.0,1392.4,5.6,15.5
142.0,174.0,1387.3,3.5,17.7
143.0,93.0,1382.3,4.0,17.3
144.0,118.0,1377.5,5.4,16.0
145.0,72.0,1372.8,5.6,16.0
146.0,100.0,1368.2,4.7,16.5
147.0,258.0,1371.3,6.2,15.4
148.0,92.0,1374.3,4.6,16.8
149.0,127.0,1348.6,3.8,17.4
150.0,131.0,1332.0,4.0,17.0
151.0,138.0,1316.2,2.4,18.6
152.0,76.0,1341.3,3.2,17.9
153.0,122.0,1353.6,5.2,15.8
154.0,62.0,1336.9,3.6,17.5
155.0,115.0,1340.5,3.0,18.2
156.0,133.0,1352.8,3.0,18.1
157.0,95.0,1364.5,3.6,17.9
158.0,49.0,1388.4,5.6,15.4
159.0,47.0,1383.6,7.4,13.6
160.0,90.0,1386.4,4.9,16.2
161.0,136.0,1389.1,5.9,15.8
162.0,300.0,1384.3,5.8,15.5
163.0,168.0,1359.0,4.6,16.8
164.0,145.0,1370.4,3.3,18.1
165.0,166.0,1345.4,5.4,16.4
166.0,141.0,1369.4,2.9,18.3
167.0,164.0,1365.0,3.7,17.8
168.0,116.0,1360.7,4.5,16.7
169.0,102.0,1356.5,3.6,17.5
170.0,71.0,1359.7,3.3,18.1
171.0,123.0,1370.9,3.8,17.4
172.0,169.0,1381.8,3.2,17.9
173.0,164.0,1364.5,4.8,16.3
174.0,92.0,1375.5,3.8,17.6
175.0,76.0,1358.6,6.5,14.7
176.0,107.0,1354.5,4.5,16.9
177.0,135.0,1357.6,3.6,17.5
178.0,114.0,1381.0,3.6,17.5
179.0,132.0,1403.8,3.8,17.5
180.0,96.0,1413.3,3.6,17.5
181.0,88.0,1415.6,4.2,17.2
182.0,91.0,1410.3,4.8,16.2
183.0,263.0,1405.0,5.1,16.3
184.0,231.0,1400.0,5.0,16.1
185.0,94.0,1402.4,3.8,17.3
186.0,92.0,1404.9,4.5,16.8
187.0,94.0,1399.8,6.7,14.5
188.0,132.0,1382.3,8.0,13.1
189.0,107.0,1385.0,4.5,17.0
190.0,300.0,1360.7,4.7,16.7
191.0,164.0,1356.6,5.7,15.7
192.0,103.0,1359.7,5.4,16.0
193.0,88.0,1370.6,3.9,17.6
194.0,119.0,1373.4,3.4,17.7
195.0,93.0,1369.1,3.3,17.9
196.0,73.0,1391.7,3.2,18.1
197.0,149.0,1401.4,4.1,17.2
198.0,78.0,1396.5,4.1,17.2
199.0,191.0,1418.4,5.9,15.4
200.0,71.0,1413.1,5.3,16.2
201.0,158.0,1422.0,3.4,17.9
202.0,140.0,1443.2,2.9,18.4
203.0,127.0,1445.1,4.0,17.2
204.0,141.0,1447.0,6.8,14.4
205.0,99.0,1448.9,3.6,17.7
206.0,63.0,1450.7,3.7,17.7
207.0,105.0,1444.7,5.3,15.7
