# GameN, gameLength, gameElo, minBase, dinBase
1.0,161.0,1400.0,5.8,15.8
2.0,205.0,1400.0,6.1,15.4
3.0,138.0,1407.6,4.6,16.7
4.0,141.0,1414.3,5.0,16.6
5.0,165.0,1420.2,4.8,16.6
6.0,104.0,1425.7,5.5,15.9
7.0,184.0,1430.8,6.1,15.4
8.0,91.0,1435.5,3.9,17.3
9.0,182.0,1440.0,7.3,14.1
10.0,134.0,1444.3,4.5,17.0
11.0,149.0,1448.3,4.0,17.3
12.0,99.0,1452.2,5.7,15.8
13.0,171.0,1455.9,3.9,17.6
14.0,162.0,1459.4,5.7,15.7
15.0,161.0,1462.9,3.9,17.4
16.0,119.0,1466.2,3.7,17.6
17.0,187.0,1469.4,6.2,15.3
18.0,132.0,1472.5,5.3,16.1
19.0,167.0,1475.5,6.2,15.3
20.0,114.0,1478.4,4.4,16.9
21.0,180.0,1481.2,6.2,15.3
22.0,164.0,1484.0,3.9,17.3
23.0,121.0,1486.7,7.9,13.7
24.0,77.0,1509.3,4.8,16.6
25.0,94.0,1511.6,5.1,16.4
26.0,106.0,1530.7,4.4,16.9
27.0,134.0,1532.7,5.5,16.1
28.0,103.0,1534.7,3.1,18.4
29.0,146.0,1536.6,5.2,16.3
30.0,114.0,1552.4,4.7,16.9
31.0,134.0,1554.1,4.7,16.8
32.0,103.0,1555.8,4.3,17.1
33.0,144.0,1527.3,3.8,17.7
34.0,135.0,1529.2,4.5,16.8
35.0,136.0,1531.1,4.2,17.1
36.0,300.0,1532.9,6.4,15.2
37.0,137.0,1534.8,4.3,17.4
38.0,93.0,1509.9,3.8,17.4
39.0,159.0,1528.3,4.8,16.7
40.0,115.0,1544.5,3.6,17.7
41.0,74.0,1546.1,5.7,15.7
42.0,167.0,1560.3,5.1,16.3
43.0,142.0,1561.8,5.2,16.2
44.0,97.0,1563.3,5.1,16.0
45.0,239.0,1564.8,5.6,15.8
46.0,164.0,1566.2,3.7,17.7
47.0,100.0,1567.6,5.4,15.9
48.0,86.0,1586.3,5.2,16.1
49.0,152.0,1587.6,4.0,17.3
50.0,135.0,1560.7,4.1,17.3
51.0,119.0,1540.9,5.0,16.5
52.0,73.0,1523.2,3.8,17.4
53.0,115.0,1525.0,3.2,18.3
54.0,156.0,1509.3,4.1,17.3
55.0,300.0,1488.2,6.2,15.2
56.0,300.0,1469.3,5.8,15.8
57.0,113.0,1457.4,4.1,17.2
58.0,87.0,1464.7,5.7,15.9
59.0,300.0,1467.1,5.6,15.8
60.0,119.0,1491.7,4.6,16.8
61.0,300.0,1474.0,7.1,14.3
62.0,300.0,1458.3,7.4,14.0
63.0,195.0,1481.8,4.5,16.9
64.0,114.0,1466.6,4.1,17.2
65.0,73.0,1488.3,4.1,17.4
66.0,300.0,1504.4,5.5,15.9
67.0,100.0,1522.9,2.9,18.4
68.0,147.0,1501.5,4.8,16.6
69.0,213.0,1486.5,5.5,16.0
70.0,300.0,1470.2,7.0,14.7
71.0,128.0,1490.0,4.7,16.7
72.0,116.0,1473.4,4.9,16.6
73.0,85.0,1475.5,4.7,16.6
74.0,125.0,1457.9,3.6,17.8
75.0,132.0,1443.8,5.7,15.9
76.0,126.0,1446.2,4.1,17.1
77.0,300.0,1464.9,7.4,14.2
78.0,152.0,1485.0,3.9,17.5
79.0,101.0,1469.6,6.0,15.6
80.0,142.0,1471.7,5.9,15.4
81.0,117.0,1473.8,4.0,17.6
82.0,157.0,1489.9,3.9,17.4
83.0,85.0,1476.9,4.0,17.4
84.0,57.0,1478.9,2.9,18.4
85.0,300.0,1480.8,7.2,14.4
86.0,125.0,1464.8,4.2,17.3
87.0,153.0,1463.9,4.1,17.3
88.0,104.0,1479.5,3.1,18.0
89.0,184.0,1481.5,6.4,15.0
90.0,143.0,1500.0,4.5,16.8
91.0,116.0,1516.5,4.1,17.3
92.0,131.0,1528.8,4.3,17.0
93.0,166.0,1543.1,4.9,16.5
94.0,116.0,1560.9,3.8,17.7
95.0,148.0,1562.1,3.1,18.1
96.0,100.0,1543.7,2.5,18.8
97.0,88.0,1556.6,3.2,18.0
98.0,184.0,1539.4,4.6,16.8
99.0,232.0,1540.7,5.5,15.9
100.0,83.0,1525.8,3.9,17.5
101.0,140.0,1505.3,4.5,16.8
102.0,95.0,1491.4,4.4,16.8
103.0,143.0,1473.3,5.0,16.6
104.0,90.0,1458.4,3.2,18.1
105.0,81.0,1447.2,3.0,18.0
106.0,101.0,1463.3,4.8,16.7
107.0,130.0,1483.6,4.4,17.1
108.0,300.0,1502.1,5.7,15.7
109.0,155.0,1515.0,3.9,17.3
110.0,130.0,1530.0,4.1,17.2
111.0,128.0,1547.5,4.6,16.7
112.0,300.0,1531.4,6.3,15.2
113.0,152.0,1548.0,5.4,16.0
114.0,135.0,1527.6,4.3,17.1
115.0,300.0,1529.0,5.4,16.0
116.0,96.0,1541.4,3.4,17.8
117.0,112.0,1522.2,3.4,18.0
118.0,115.0,1534.3,3.4,18.0
119.0,300.0,1545.4,7.3,14.1
120.0,127.0,1525.2,4.5,17.0
121.0,153.0,1510.9,4.1,17.2
122.0,300.0,1523.2,6.5,14.9
123.0,95.0,1536.9,3.4,18.0
124.0,141.0,1522.7,4.0,17.3
125.0,97.0,1509.8,3.3,17.9
126.0,106.0,1527.9,4.4,17.0
127.0,166.0,1542.6,5.9,15.3
128.0,142.0,1528.7,4.5,16.7
129.0,102.0,1530.0,3.4,17.8
130.0,139.0,1531.4,4.8,16.6
131.0,256.0,1514.3,7.4,14.1
132.0,300.0,1499.3,5.7,15.8
133.0,137.0,1517.4,3.6,17.8
134.0,136.0,1500.6,3.9,17.3
135.0,172.0,1487.9,5.4,16.1
136.0,121.0,1505.6,3.8,17.5
137.0,132.0,1490.1,4.9,16.5
138.0,133.0,1507.7,2.7,18.5
139.0,79.0,1523.8,2.4,18.7
140.0,300.0,1525.1,7.3,14.3
141.0,208.0,1510.7,6.3,15.1
142.0,143.0,1526.6,4.5,16.9
143.0,300.0,1512.1,5.5,16.0
144.0,71.0,1513.6,2.6,18.6
145.0,121.0,1499.6,5.0,16.7
146.0,140.0,1485.2,3.3,17.9
147.0,300.0,1501.3,5.2,16.3
148.0,84.0,1516.2,4.1,17.4
149.0,113.0,1517.1,3.5,17.8
150.0,165.0,1503.8,4.1,17.0
151.0,300.0,1489.1,5.8,15.7
152.0,130.0,1505.3,4.4,17.3
153.0,102.0,1490.9,4.2,16.9
154.0,90.0,1478.8,4.6,16.6
155.0,300.0,1494.2,5.9,15.6
156.0,130.0,1481.1,4.9,16.8
157.0,83.0,1467.5,3.5,18.0
158.0,171.0,1469.3,5.1,16.1
159.0,300.0,1485.2,5.7,15.7
160.0,300.0,1502.1,7.2,14.3
161.0,147.0,1516.4,4.4,16.8
162.0,134.0,1502.1,4.1,17.1
163.0,116.0,1518.2,5.7,15.7
164.0,77.0,1531.4,3.8,17.6
165.0,57.0,1545.5,4.1,17.2
166.0,186.0,1557.0,4.2,17.1
167.0,179.0,1569.5,5.2,16.1
168.0,87.0,1580.9,3.1,18.2
169.0,117.0,1590.6,4.4,16.8
170.0,118.0,1570.9,5.3,16.1
171.0,212.0,1571.9,5.1,16.4
172.0,139.0,1572.9,3.6,17.6
173.0,300.0,1585.4,5.6,15.7
174.0,300.0,1568.3,7.6,13.8
175.0,82.0,1552.8,4.6,16.8
