# GameN, gameLength, gameElo, minBase, dinBase
1.0,112.0,1000.0,8.9,12.4
2.0,251.0,1000.0,12.9,9.3
3.0,134.0,1042.0,9.4,12.6
4.0,151.0,1027.6,7.2,14.4
5.0,242.0,989.4,8.7,13.1
6.0,125.0,1023.9,9.1,12.5
7.0,78.0,989.8,6.4,14.8
8.0,201.0,988.5,9.0,13.0
9.0,114.0,987.3,8.4,13.5
10.0,225.0,959.5,9.8,12.6
11.0,147.0,990.8,7.0,14.9
12.0,213.0,982.7,7.0,14.9
13.0,198.0,1010.9,6.9,15.2
14.0,133.0,1036.4,7.0,14.9
15.0,291.0,1059.5,8.5,13.7
16.0,209.0,1058.0,3.8,17.6
17.0,166.0,1056.5,4.1,17.7
18.0,92.0,1055.0,3.2,18.3
19.0,300.0,1075.5,2.7,18.8
20.0,168.0,1073.9,7.4,14.3
21.0,178.0,1068.9,5.0,16.6
22.0,225.0,1058.9,5.1,16.8
23.0,199.0,1057.5,3.4,18.1
24.0,107.0,1056.1,2.3,18.8
25.0,122.0,1054.8,1.9,19.4
26.0,237.0,1073.6,4.4,17.1
27.0,143.0,1072.2,3.2,18.3
28.0,300.0,1106.5,3.3,18.5
29.0,129.0,1121.7,3.1,18.1
30.0,220.0,1110.1,2.5,19.0
31.0,300.0,1108.3,6.4,15.7
32.0,300.0,1123.1,3.8,17.9
33.0,190.0,1111.7,2.7,18.8
34.0,134.0,1142.6,2.5,18.9
35.0,171.0,1155.2,2.9,18.7
36.0,85.0,1153.1,1.6,19.5
37.0,187.0,1165.1,1.7,19.4
38.0,250.0,1203.4,3.4,18.2
39.0,230.0,1241.0,2.8,18.5
40.0,90.0,1264.0,2.7,18.4
41.0,285.0,1271.1,2.2,19.1
42.0,233.0,1267.3,2.7,18.6
43.0,102.0,1274.3,6.8,14.5
44.0,183.0,1294.9,2.6,18.8
45.0,151.0,1314.2,3.0,18.4
46.0,134.0,1332.4,1.9,19.3
47.0,199.0,1337.4,2.9,18.4
48.0,205.0,1370.4,3.0,18.6
49.0,194.0,1347.3,2.6,18.7
50.0,222.0,1351.8,2.5,18.9
51.0,246.0,1384.0,4.6,17.1
52.0,103.0,1387.7,1.5,19.5
53.0,131.0,1401.4,1.7,19.5
54.0,300.0,1414.3,5.8,16.1
55.0,141.0,1426.6,1.8,19.2
56.0,126.0,1455.8,1.8,19.3
57.0,105.0,1447.2,1.8,19.6
58.0,84.0,1475.4,2.1,19.0
59.0,235.0,1502.3,2.0,19.3
