1293,1660,1131,1216,1123,1278,1437,1346,1362,1471,1526,1609,1659,1739,1644,1677,1699,1816,1716,1764,1751,1852,1849,1759,1830,1838,1816,1755,1765,1842,1776,1736,1795,1836,1823,1883,1839,1857,1865,1898,1836,1869
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
