1293,1660,1715,1714,1707,1783,1735,1655,1710,1755,1691,1735,1725,1682,1723,1741,1736,1696,1769,1733,1710,1748,1729,1726,1725,1702,1748,1709,1713,1748,1731,1695,1724,1706,1737,1702,1700,1692,1704,1680,1700,1648
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
