1050,1068,1074,1037,1002,1105,1041,1019,1064,1078,1000,977,1065,1036,953,979,1026,1100,915,1030,1046,945,899,997,949,1033,923,950,1111,1000,1022,910,873,902,922,958,963,1028,1095,992,936,1020,1071,1028,980,1008,1021,1025,944,987,978,987,948,995,937,963,983,1065,993,1015,1113,1046,1157,997,1060,974,1025,920,1043,949,1087,986,1101,1067,1002,1107,1028,1057,948,1080,941,1017,925,930,1080,970,927,949,1058,1014,1069,904,1019,932,1055,973,1022,1002,933,884,973,972,933,1032,989,937,1051,933,983,1058,1068,1109,1010,1022,1003,858,1004,991,1143,1033,1089,1056,1042,920,940,1038,1087,1095,1060,1062,1022,1017,1004,891,947,853,973,1033,1014,1015,970,961,986,944,943,999,897,909,976,974
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
