# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,185.00000,1000.00000,4.19792,17.03333,22.38229,19.51667,0.53698,0.20312,0.10625
2.00000,134.00000,1000.00000,4.26064,17.08777,24.78191,18.63298,0.57380,0.09973,0.05053
3.00000,176.00000,957.95518,4.85691,16.68505,30.64269,22.38609,0.59512,0.04077,0.05036
4.00000,300.00000,956.64893,6.46140,15.01164,22.34620,15.19853,0.52788,0.47978,0.38051
5.00000,89.00000,947.76869,5.32944,16.24643,34.21790,15.27237,0.50000,0.26459,0.03632
6.00000,273.00000,986.19489,6.54363,15.05801,29.57803,15.88655,0.50000,0.37988,0.17248
7.00000,131.00000,1019.41077,4.93928,16.36239,30.59060,16.42801,0.70323,0.08815,0.02351
8.00000,162.00000,1048.43460,5.74442,15.66915,32.83292,24.02730,0.50000,0.18114,0.08768
9.00000,238.00000,1096.24748,4.56624,16.94555,20.07350,19.73140,0.50000,0.30581,0.31942
10.00000,146.00000,1117.31652,5.17078,16.29753,28.69817,19.94737,0.55747,0.23093,0.10956
11.00000,118.00000,1136.28457,4.68428,16.88375,33.66711,23.80053,0.71334,0.05548,0.06605
12.00000,94.00000,1120.48605,3.70339,17.53729,19.78644,17.97458,0.55763,0.07966,0.02542
13.00000,151.00000,1106.00923,6.08440,15.55235,28.88996,20.92201,0.50000,0.50427,0.37607
14.00000,103.00000,1103.93417,4.74684,16.78200,24.70323,18.64135,0.72574,0.29114,0.14627
15.00000,124.00000,1122.27298,4.27350,16.94872,26.00611,22.20391,0.74054,0.04884,0.03053
16.00000,124.00000,1159.29179,4.58069,16.81878,29.43915,19.72354,0.50000,0.12434,0.04497
17.00000,104.00000,1143.51173,5.47581,16.05914,29.62097,15.48387,0.57863,0.26344,0.03226
18.00000,256.00000,1141.12636,4.81796,16.61121,24.61001,16.10790,0.57143,0.23448,0.03858
19.00000,155.00000,1156.04949,4.07401,17.33950,31.53982,14.20837,0.50000,0.15286,0.05551
20.00000,136.00000,1189.02282,4.83531,16.57715,28.93175,24.03709,0.51039,0.13353,0.08457
21.00000,150.00000,1200.93801,6.19244,15.15714,28.53109,18.18739,0.50000,0.56807,0.13613
22.00000,136.00000,1183.67687,4.98272,16.39516,23.21544,19.92281,0.50000,0.32028,0.21659
23.00000,165.00000,1195.58137,4.69050,17.09072,24.37673,14.83565,0.64301,0.18250,0.11313
24.00000,151.00000,1217.63107,6.31321,15.19811,28.71887,18.14434,0.78396,0.39811,0.10849
25.00000,131.00000,1214.36247,2.92789,18.34358,21.68505,12.06257,0.50000,0.17497,0.10498
26.00000,79.00000,1241.74598,2.70179,18.69283,22.69955,16.99776,0.50000,0.10987,0.03587
27.00000,98.00000,1267.17885,5.37688,16.07357,26.46246,13.45045,0.69069,0.22973,0.04354
28.00000,120.00000,1263.05604,3.35246,18.00000,19.10929,18.16667,0.50000,0.29645,0.14754
29.00000,107.00000,1286.70798,5.24134,16.07151,22.37430,16.89832,0.50000,0.32067,0.05251
