1045,1050,1070,1175,1084,1159,1309,1286,1377,1555,1652,1671,1505,1644,1589,1630,1657,1579,1657,1698,1638,1744,1651,1743,1670,1686,1610,1645,1719,1725,1761,1654,1779,1656,1747,1720,1696,1766,1758,1773,1779,1795,1763,1776,1774,1738,1774,1758,1803,1770,1815,1760,1749,1735,1795,1858,1757,1797,1792,1818,1786,1790,1813,1770,1817,1772,1745,1776,1817,1807,1821,1805,1788,1811,1803,1755,1806,1850,1827,1786
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
