1116,1004,1052,1137,1150,1243,1220,1353,1745,1775,1697,1618,1674,1537,1666,1614,1650,1651,1662,1622,1630,1625,1757,1710,1738,1783,1766,1745,1699,1723,1677,1732,1727,1791,1754,1779,1771,1786,1731,1808,1780,1764,1799,1802,1789,1790,1785,1802,1828,1789,1762,1767,1832,1832,1776,1792,1821,1763,1814,1790,1757,1797,1764,1733,1822,1843,1789,1852,1799,1818,1784,1812,1820,1761,1783,1830,1817,1823,1788,1849
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
