1067,1157,1096,1242,1261,1235,1396,1558,1665,1642,1652,1823,1707,1753,1763,1779,1778,1713,1777,1868,1878,1822,1930,1820,1896,1895,1836,1953,1946,1883,1849,1875,1925,1907,1931,1946,1929,1879,2017,1984,1978,1928,1894,2043,2014,1972,1982,2002,1959,1963,1952,1882,1876,1910,1967,2008,2002,2028,1997,2020,2000,1993,1979,2002,1971,2073,2035,1985,2006,1940,1939,1976,2017,1971,2033,2035,2007,2058,2020,2013
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
