1293,1660,1231,1182,1235,1359,1380,1372,1482,1505,1565,1719,1646,1637,1716,1761,1820,1803,1852,1816,1766,1815,1825,1699,1818,1792,1798,1764,1813,1810,1803,1918,1873,1873,1887,1931,1927,1938,1938,2000,1912,1887
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
