1293,1660,1145,1202,1215,1235,1338,1398,1454,1583,1539,1603,1726,1541,1701,1654,1709,1734,1714,1700,1717,1749,1781,1735,1836,1838,1785,1834,1819,1737,1762,1788,1810,1785,1779,1816,1879,1826,1868,1907,1874,1833
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
