# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,171.00000,1000.00000,5.03330,16.59398,22.17508,19.84533,0.74329,0.06230,0.01611
2.00000,177.00000,1000.00000,5.36390,15.91707,22.95707,21.08000,0.70146,0.15220,0.07317
3.00000,109.00000,986.91212,3.47003,17.75079,25.28181,17.40168,0.50000,0.16299,0.05047
4.00000,138.00000,985.37373,4.54066,16.77549,27.46621,25.21420,0.50000,0.21306,0.30928
5.00000,85.00000,1022.21657,3.26804,18.05773,21.44330,23.65567,0.65979,0.06804,0.00619
6.00000,134.00000,1077.50816,3.60515,17.65670,28.98454,21.34948,0.50103,0.07835,0.06289
7.00000,94.00000,1063.22179,4.19898,17.00765,24.23980,14.55740,0.50000,0.17985,0.06250
8.00000,126.00000,1061.31184,4.29375,16.91667,22.34792,14.84062,0.53125,0.42708,0.18750
9.00000,143.00000,1108.41478,4.19433,17.31039,19.04858,17.37517,0.65385,0.10391,0.02699
10.00000,276.00000,1128.55580,5.52034,15.99922,19.86620,17.76917,0.59311,0.21596,0.14789
11.00000,137.00000,1126.04671,3.79114,17.61935,32.63834,25.30651,0.61528,0.00362,0.00000
12.00000,155.00000,1165.81305,5.07643,16.23358,24.50700,20.26050,0.61895,0.41981,0.23358
13.00000,143.00000,1148.41763,5.07215,16.23826,31.68792,12.44044,0.50000,0.35738,0.05789
14.00000,111.00000,1164.13884,4.03949,17.39774,28.26939,25.49083,0.62271,0.14669,0.17913
15.00000,130.00000,1178.60995,4.67204,16.74373,31.94803,9.99462,0.50000,0.17921,0.09588
16.00000,92.00000,1175.63002,5.89877,15.61043,37.86043,27.95552,0.50000,0.12423,0.00613
17.00000,124.00000,1222.74478,4.43802,16.89807,24.31267,13.50413,0.50275,0.34435,0.17080
18.00000,143.00000,1184.19215,5.42894,15.91421,28.53206,13.08232,0.70451,0.34835,0.06239
19.00000,154.00000,1181.25765,5.91134,15.54553,34.34824,20.72684,0.53395,0.41693,0.11502
20.00000,114.00000,1193.73462,6.16107,15.47248,28.89128,29.46174,0.63624,0.03221,0.00000
21.00000,115.00000,1205.40970,3.60406,17.66667,20.46362,18.05076,0.66328,0.03553,0.00677
22.00000,288.00000,1202.24418,4.75381,16.62462,18.66633,19.50966,0.77365,0.29298,0.13428
23.00000,147.00000,1199.16799,5.06234,16.61929,30.55112,12.06650,0.50000,0.20865,0.06816
24.00000,134.00000,1196.17570,5.74650,15.93341,30.24416,17.36565,0.66121,0.34229,0.08178
25.00000,298.00000,1219.16028,7.05701,14.36882,26.71291,16.66758,0.73043,0.37706,0.50343
26.00000,93.00000,1246.24969,3.03933,18.30524,23.97191,17.70974,0.68071,0.08614,0.01124
27.00000,167.00000,1242.52040,6.86134,14.63085,31.29936,29.24426,0.63590,0.27824,0.21488
28.00000,245.00000,1238.89812,5.40636,15.99570,17.49141,17.68900,0.72766,0.23454,0.06959
29.00000,182.00000,1264.03815,5.42797,16.01788,23.59096,23.11462,0.80547,0.27865,0.06309
30.00000,123.00000,1287.42306,5.41567,15.91077,28.88575,20.04897,0.50000,0.22089,0.07291
31.00000,175.00000,1309.17703,4.75420,16.63672,26.46989,20.26259,0.50000,0.37808,0.11846
32.00000,144.00000,1315.29380,5.03495,16.33042,30.62748,14.49801,0.50000,0.38284,0.05639
33.00000,79.00000,1321.18166,4.64308,16.84923,34.44462,20.52308,0.50000,0.26769,0.07846
34.00000,204.00000,1326.85617,4.03563,17.41363,24.53602,17.21301,0.50000,0.26569,0.16809
35.00000,107.00000,1345.59587,4.48318,16.84417,36.05942,17.55381,0.50000,0.31278,0.01570
36.00000,120.00000,1350.54260,5.71816,15.65041,20.74797,22.96883,0.69986,0.34282,0.25881
37.00000,196.00000,1361.63495,5.24466,16.40125,30.58541,26.91726,0.74155,0.09253,0.03826
38.00000,155.00000,1377.99711,5.40050,15.98259,23.44154,20.52612,0.72886,0.38433,0.08085
39.00000,137.00000,1371.38785,3.41994,17.78792,21.70506,17.05197,0.72753,0.10534,0.00140
40.00000,104.00000,1365.02754,3.94417,17.28412,21.59181,15.72953,0.50000,0.26923,0.07940
41.00000,152.00000,1358.89955,3.87176,17.41580,17.41969,17.32902,0.52979,0.11010,0.11140
