# GameN, gameLength, gameElo, minBase, dinBase
1.0,170.0,1000.0,3.4,18.8
2.0,249.0,1000.0,6.3,16.0
3.0,300.0,1082.3,11.4,10.8
4.0,97.0,1035.4,5.3,16.9
5.0,300.0,1033.6,11.7,10.3
6.0,152.0,1088.2,6.4,16.0
7.0,200.0,1073.2,13.3,9.1
8.0,170.0,1071.2,8.6,13.8
9.0,167.0,1058.3,5.8,16.6
10.0,221.0,1082.4,9.0,13.5
11.0,300.0,1080.4,8.9,13.8
12.0,300.0,1046.7,11.1,11.3
13.0,107.0,1045.2,6.0,16.4
14.0,161.0,1068.1,10.7,11.5
15.0,65.0,1066.5,5.1,16.8
16.0,300.0,1064.9,9.1,13.5
17.0,300.0,1085.2,8.2,14.3
18.0,112.0,1083.5,6.5,15.7
19.0,150.0,1053.5,7.2,15.1
20.0,151.0,1073.8,7.7,14.6
21.0,206.0,1110.7,5.9,16.5
22.0,300.0,1126.8,9.1,13.0
23.0,232.0,1095.7,5.0,17.0
24.0,300.0,1084.6,6.8,15.4
25.0,300.0,1101.8,6.5,15.5
26.0,109.0,1090.7,6.1,16.0
27.0,300.0,1080.2,7.6,14.4
28.0,300.0,1097.2,6.0,16.0
29.0,133.0,1095.5,7.5,14.3
30.0,209.0,1085.1,5.7,16.3
31.0,300.0,1101.3,6.9,14.8
32.0,239.0,1099.7,5.9,16.1
33.0,300.0,1089.3,5.1,16.8
34.0,125.0,1079.5,5.1,16.8
35.0,300.0,1070.2,11.3,10.3
36.0,124.0,1086.6,6.0,15.9
37.0,300.0,1077.1,5.1,16.9
38.0,205.0,1108.6,6.2,15.7
39.0,132.0,1107.0,4.7,17.1
40.0,223.0,1105.4,5.1,16.6
41.0,300.0,1119.4,12.5,9.4
42.0,300.0,1117.8,8.6,13.1
43.0,300.0,1107.3,7.1,14.6
44.0,272.0,1105.8,8.5,13.1
45.0,134.0,1104.2,6.4,15.3
46.0,98.0,1102.7,4.4,17.6
47.0,300.0,1101.2,6.6,15.1
48.0,98.0,1099.8,5.5,16.0
49.0,273.0,1128.4,7.2,14.7
50.0,242.0,1126.7,10.1,11.6
51.0,231.0,1101.3,7.2,14.4
52.0,300.0,1092.0,8.9,12.6
53.0,90.0,1120.4,5.6,16.1
54.0,98.0,1110.4,4.6,17.2
55.0,227.0,1145.8,4.9,16.7
56.0,274.0,1156.9,8.2,13.3
57.0,282.0,1145.5,9.8,11.7
58.0,153.0,1171.0,5.0,16.6
59.0,175.0,1195.3,4.6,17.0
