1293,1660,1279,1276,1212,1408,1386,1416,1455,1414,1475,1534,1536,1547,1487,1526,1550,1572,1642,1625,1638,1648,1667,1618,1699,1683,1666,1720,1675,1648,1691,1690,1668,1725,1639,1675,1601,1694,1660,1628,1639,1772,1728,1741,1808,1828,1748,1682,1755,1757,1735,1671,1770,1746,1764,1802,1886,1773,1812,1782,1744,1800,1762,1853,1823,1777,1798,1767,1885,1822,1761,1785,1784,1850,1805,1803,1798,1778,1814,1758,1762,1817
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
