# GameN, gameLength, gameElo, minBase, dinBase
1.0,151.0,1400.0,4.2,17.2
2.0,235.0,1400.0,4.8,16.5
3.0,122.0,1407.6,4.0,17.5
4.0,175.0,1414.3,5.0,16.4
5.0,141.0,1420.2,6.3,15.2
6.0,94.0,1358.8,4.9,16.6
7.0,149.0,1302.1,4.1,17.3
8.0,106.0,1311.3,4.9,16.3
9.0,229.0,1319.8,6.5,14.9
10.0,131.0,1327.7,4.5,16.9
11.0,192.0,1335.1,5.1,16.3
12.0,114.0,1342.1,4.1,17.3
13.0,152.0,1348.7,5.4,16.1
14.0,95.0,1354.9,6.2,15.2
15.0,244.0,1360.8,5.5,16.2
16.0,133.0,1366.5,4.0,17.3
17.0,193.0,1371.9,5.1,16.3
18.0,178.0,1327.8,5.0,16.5
19.0,149.0,1334.2,4.9,16.4
20.0,179.0,1340.3,3.9,17.4
21.0,127.0,1346.2,6.3,15.3
22.0,138.0,1351.8,5.0,16.4
23.0,103.0,1357.2,4.8,16.6
24.0,233.0,1379.6,4.4,17.0
25.0,99.0,1399.0,5.5,16.0
26.0,142.0,1371.0,5.3,16.2
27.0,240.0,1346.8,5.9,15.6
28.0,95.0,1352.0,4.1,17.4
29.0,121.0,1374.4,4.4,16.9
30.0,123.0,1378.9,4.9,16.6
31.0,192.0,1383.2,3.9,17.4
32.0,106.0,1387.4,3.7,17.7
33.0,139.0,1363.5,4.6,16.6
34.0,164.0,1384.4,5.6,15.9
35.0,117.0,1388.5,4.4,17.1
36.0,137.0,1392.4,5.2,16.1
37.0,160.0,1410.0,5.1,16.2
38.0,138.0,1413.4,5.4,16.0
39.0,171.0,1388.3,5.8,15.8
40.0,116.0,1366.1,5.1,16.4
41.0,164.0,1386.4,6.8,14.6
42.0,229.0,1390.2,5.8,15.5
43.0,128.0,1394.0,5.1,16.5
44.0,159.0,1413.3,4.9,16.4
45.0,178.0,1390.5,6.6,15.0
46.0,149.0,1370.1,5.4,16.3
47.0,113.0,1374.2,4.0,17.4
48.0,168.0,1356.1,5.4,16.1
49.0,292.0,1377.9,6.1,15.5
50.0,147.0,1381.8,3.6,17.7
51.0,125.0,1400.2,4.7,16.8
52.0,114.0,1418.3,3.9,17.5
53.0,151.0,1421.3,5.6,16.0
54.0,300.0,1399.4,5.8,15.8
55.0,122.0,1379.9,4.3,17.3
