# GameN, gameLength, gameElo, minBase, dinBase
1.0,176.0,1400.0,4.8,16.8
2.0,140.0,1400.0,5.0,16.6
3.0,89.0,1407.6,5.1,16.2
4.0,113.0,1414.3,5.5,16.0
5.0,132.0,1420.2,6.5,15.0
6.0,156.0,1425.7,3.2,18.1
7.0,223.0,1430.8,6.0,15.4
8.0,163.0,1435.5,6.2,15.5
9.0,136.0,1440.0,4.4,17.1
10.0,163.0,1444.3,5.5,16.0
11.0,150.0,1448.3,7.0,14.6
12.0,161.0,1452.2,5.6,16.1
13.0,171.0,1455.9,5.9,15.6
14.0,107.0,1459.4,5.3,16.1
15.0,134.0,1462.9,4.7,16.7
16.0,148.0,1466.2,3.6,17.7
17.0,85.0,1469.4,6.1,15.4
18.0,134.0,1472.5,4.4,16.8
19.0,120.0,1475.5,5.4,16.2
20.0,138.0,1478.4,4.2,17.2
21.0,201.0,1481.2,5.1,16.2
22.0,145.0,1484.0,5.8,15.6
23.0,175.0,1486.7,5.8,15.8
24.0,146.0,1463.6,4.2,17.1
25.0,115.0,1466.6,5.3,16.3
26.0,131.0,1446.8,4.8,16.3
27.0,257.0,1449.9,5.4,16.2
28.0,106.0,1476.6,4.8,16.4
29.0,93.0,1456.4,5.4,16.0
30.0,165.0,1481.8,6.1,15.5
31.0,95.0,1504.0,5.9,15.3
32.0,90.0,1506.2,3.9,17.4
33.0,107.0,1483.2,3.1,18.2
34.0,162.0,1463.1,5.7,16.0
35.0,175.0,1424.3,4.8,16.5
36.0,245.0,1409.1,5.5,15.9
37.0,98.0,1412.6,4.8,16.5
38.0,135.0,1399.0,3.9,17.4
39.0,136.0,1402.7,5.7,15.8
40.0,150.0,1406.3,5.2,16.2
41.0,103.0,1409.8,5.4,15.8
42.0,180.0,1413.2,4.7,16.7
43.0,128.0,1439.9,3.4,17.8
44.0,155.0,1442.8,4.8,16.7
45.0,286.0,1460.6,4.1,17.2
46.0,121.0,1437.7,5.2,16.2
47.0,300.0,1417.4,6.2,15.3
48.0,153.0,1420.6,4.0,17.3
49.0,169.0,1444.8,4.0,17.1
50.0,194.0,1409.7,5.2,16.3
51.0,108.0,1412.9,3.7,17.7
52.0,211.0,1433.0,4.4,17.0
53.0,149.0,1417.6,4.8,16.6
54.0,121.0,1436.2,4.5,16.8
