# GameN, gameLength, gameElo, minBase, dinBase
1.0,128.0,1400.0,4.7,16.7
2.0,143.0,1400.0,5.6,15.8
3.0,86.0,1407.6,5.4,15.9
4.0,103.0,1414.3,5.6,15.7
5.0,73.0,1420.2,4.0,17.4
6.0,136.0,1425.7,4.8,16.6
7.0,114.0,1430.8,4.7,16.9
8.0,103.0,1435.5,4.8,16.6
9.0,124.0,1440.0,5.3,16.1
10.0,156.0,1444.3,5.3,16.2
11.0,178.0,1448.3,6.0,15.7
12.0,198.0,1452.2,4.5,16.7
13.0,126.0,1455.9,4.3,17.0
14.0,127.0,1459.4,5.6,16.0
15.0,97.0,1462.9,4.9,16.4
16.0,176.0,1415.4,4.4,17.1
17.0,125.0,1419.6,5.6,16.0
18.0,202.0,1423.6,5.0,16.4
19.0,212.0,1427.5,6.3,15.3
20.0,257.0,1431.3,4.4,17.1
21.0,173.0,1434.9,4.8,16.6
22.0,175.0,1438.4,5.2,16.2
23.0,132.0,1441.9,8.2,13.1
24.0,185.0,1445.2,6.9,14.4
25.0,124.0,1467.3,4.5,17.1
26.0,114.0,1486.4,5.5,15.8
27.0,300.0,1458.7,5.4,15.9
28.0,257.0,1434.7,6.2,15.3
29.0,211.0,1457.3,5.2,16.1
30.0,300.0,1460.2,5.1,16.4
31.0,131.0,1436.7,4.5,16.9
32.0,168.0,1416.4,4.1,17.3
33.0,107.0,1419.9,4.1,17.1
34.0,90.0,1443.7,3.3,18.0
35.0,266.0,1423.2,4.9,16.7
36.0,130.0,1385.4,4.1,17.3
37.0,174.0,1369.7,4.5,17.0
38.0,207.0,1355.7,4.4,17.0
39.0,285.0,1360.3,5.5,15.9
40.0,157.0,1387.8,4.3,17.2
41.0,127.0,1372.5,5.0,16.3
42.0,185.0,1337.1,4.7,16.7
43.0,180.0,1342.1,4.6,16.8
44.0,267.0,1346.8,5.2,16.5
45.0,139.0,1334.7,5.2,16.4
46.0,95.0,1362.4,4.4,16.8
47.0,150.0,1366.7,4.9,16.4
48.0,125.0,1345.9,3.4,17.8
49.0,110.0,1350.5,4.8,16.8
50.0,276.0,1332.0,5.0,16.6
51.0,300.0,1353.2,4.5,17.0
52.0,138.0,1372.0,4.7,16.9
53.0,238.0,1351.5,5.0,16.6
54.0,161.0,1339.0,4.7,16.8
55.0,250.0,1321.5,5.2,16.3
56.0,143.0,1311.0,4.8,16.6
57.0,93.0,1332.6,4.8,16.7
58.0,191.0,1358.6,4.7,16.8
59.0,171.0,1376.4,3.1,18.1
60.0,177.0,1392.3,5.0,16.5
61.0,269.0,1395.7,4.9,16.7
62.0,254.0,1409.7,4.5,16.9
63.0,156.0,1386.7,4.1,17.2
64.0,196.0,1366.0,4.4,17.2
65.0,175.0,1369.8,3.9,17.5
66.0,121.0,1373.6,5.8,15.6
67.0,269.0,1389.8,4.3,17.2
68.0,130.0,1369.5,3.3,18.0
69.0,181.0,1386.1,4.6,16.7
70.0,165.0,1389.5,5.4,16.0
71.0,181.0,1392.8,5.1,16.5
72.0,158.0,1410.9,4.7,16.7
73.0,232.0,1427.1,5.1,16.5
74.0,122.0,1441.7,5.6,16.0
75.0,140.0,1420.7,4.0,17.4
76.0,180.0,1423.5,3.9,17.4
77.0,139.0,1408.6,4.2,17.2
78.0,188.0,1422.0,5.1,16.4
79.0,158.0,1436.9,3.4,17.8
80.0,235.0,1455.8,4.5,16.8
81.0,130.0,1466.4,4.2,17.1
82.0,239.0,1442.8,5.1,16.5
83.0,215.0,1454.4,5.6,15.9
84.0,300.0,1470.4,5.3,16.1
85.0,202.0,1451.9,4.0,17.4
86.0,300.0,1446.1,4.3,17.0
87.0,300.0,1430.4,5.6,16.0
88.0,199.0,1443.8,3.9,17.4
89.0,235.0,1460.2,4.4,16.9
90.0,137.0,1442.5,4.0,17.4
91.0,238.0,1426.4,4.9,16.7
92.0,141.0,1429.0,3.9,17.4
93.0,127.0,1414.4,3.1,18.1
94.0,300.0,1433.4,3.9,17.5
95.0,208.0,1435.8,4.8,16.5
96.0,173.0,1453.8,4.1,17.2
97.0,163.0,1438.0,3.3,17.9
98.0,185.0,1440.4,3.2,18.1
99.0,228.0,1457.1,4.6,16.9
100.0,150.0,1459.3,4.3,17.1
101.0,140.0,1469.4,4.0,17.3
102.0,158.0,1484.0,3.7,17.5
103.0,150.0,1462.6,4.4,17.1
104.0,170.0,1478.8,3.7,17.6
105.0,174.0,1480.7,3.5,17.8
106.0,244.0,1458.3,3.8,17.4
107.0,266.0,1443.9,3.7,17.6
108.0,300.0,1446.1,3.7,17.5
109.0,138.0,1427.5,3.5,17.7
110.0,238.0,1446.1,4.1,17.3
111.0,189.0,1426.2,5.1,16.4
112.0,159.0,1428.6,4.2,17.2
113.0,151.0,1445.3,4.0,17.2
114.0,276.0,1459.8,4.7,16.7
115.0,182.0,1473.1,3.8,17.4
116.0,236.0,1475.0,4.3,17.2
117.0,167.0,1476.9,4.6,16.7
118.0,153.0,1478.7,4.3,16.9
119.0,300.0,1489.0,4.7,16.8
120.0,183.0,1500.0,5.0,16.4
121.0,245.0,1480.0,5.1,16.3
122.0,202.0,1464.9,4.1,17.3
123.0,158.0,1466.9,4.0,17.4
124.0,228.0,1481.8,4.0,17.4
125.0,246.0,1483.6,4.3,16.9
126.0,287.0,1465.1,4.5,16.8
127.0,156.0,1449.5,5.0,16.5
128.0,169.0,1464.0,5.9,15.3
129.0,300.0,1466.0,5.1,16.3
130.0,133.0,1449.1,3.8,17.5
131.0,300.0,1463.4,4.8,16.6
132.0,183.0,1479.5,4.0,17.4
133.0,300.0,1477.3,4.1,17.2
134.0,154.0,1479.0,3.6,17.7
135.0,87.0,1490.5,3.1,18.2
136.0,189.0,1504.7,4.0,17.3
137.0,300.0,1486.6,4.7,16.9
138.0,252.0,1488.3,4.5,17.2
139.0,154.0,1472.7,5.3,16.1
140.0,227.0,1485.5,5.0,16.4
141.0,153.0,1487.1,4.9,16.3
142.0,169.0,1471.7,4.6,16.8
143.0,151.0,1483.9,4.4,17.1
144.0,197.0,1485.6,4.1,17.2
145.0,300.0,1487.3,4.3,17.0
146.0,300.0,1469.5,5.0,16.5
147.0,229.0,1484.3,5.0,16.4
148.0,158.0,1498.1,3.8,17.5
149.0,167.0,1499.7,4.2,17.2
150.0,126.0,1501.2,5.3,16.1
151.0,300.0,1481.1,5.4,16.0
152.0,132.0,1491.0,4.3,17.0
153.0,182.0,1475.4,5.0,16.5
154.0,300.0,1456.7,4.1,17.2
155.0,300.0,1471.9,5.4,16.0
156.0,152.0,1472.0,4.1,17.2
157.0,300.0,1484.1,5.1,16.4
158.0,300.0,1466.3,3.9,17.5
159.0,300.0,1480.7,4.6,16.8
160.0,161.0,1494.1,3.8,17.7
161.0,300.0,1492.4,4.5,17.0
162.0,300.0,1504.3,5.7,16.0
163.0,228.0,1500.6,4.6,16.8
164.0,300.0,1484.7,4.2,17.2
165.0,300.0,1497.9,5.3,16.4
166.0,261.0,1480.6,4.3,16.9
167.0,251.0,1493.7,5.2,16.2
168.0,241.0,1477.9,3.8,17.6
169.0,248.0,1491.1,4.0,17.5
170.0,300.0,1500.7,4.3,17.0
171.0,112.0,1484.0,4.4,17.0
172.0,189.0,1498.6,4.7,16.7
173.0,300.0,1500.1,4.6,16.7
174.0,168.0,1484.5,5.6,15.8
175.0,287.0,1470.9,5.4,16.2
176.0,122.0,1484.6,3.6,17.7
177.0,300.0,1494.0,5.4,16.0
178.0,300.0,1504.4,4.2,17.1
179.0,281.0,1502.5,5.7,16.0
180.0,200.0,1484.9,5.7,15.6
181.0,300.0,1499.3,4.2,17.2
182.0,186.0,1511.3,4.1,17.2
183.0,126.0,1494.5,3.5,17.7
184.0,130.0,1481.6,4.3,17.2
185.0,225.0,1463.5,4.8,16.5
186.0,300.0,1476.4,4.5,17.0
187.0,300.0,1488.9,5.1,16.3
188.0,248.0,1484.8,4.3,17.1
189.0,247.0,1469.7,3.8,17.6
190.0,173.0,1454.2,4.5,16.9
191.0,135.0,1466.8,3.8,17.4
192.0,228.0,1477.1,4.7,16.7
193.0,203.0,1464.1,4.7,16.6
194.0,300.0,1474.1,5.5,15.9
195.0,85.0,1475.8,3.9,17.5
196.0,300.0,1491.0,5.2,16.4
197.0,282.0,1478.3,5.0,16.4
198.0,157.0,1476.7,4.2,17.1
199.0,199.0,1488.5,4.8,16.5
200.0,119.0,1502.4,4.4,17.2
201.0,147.0,1486.5,6.0,15.5
202.0,300.0,1473.3,4.5,17.0
203.0,155.0,1474.9,4.4,17.1
204.0,295.0,1486.0,4.5,17.0
205.0,260.0,1471.8,7.4,14.2
206.0,108.0,1459.7,5.0,16.5
207.0,162.0,1469.3,4.9,16.6
208.0,202.0,1471.0,5.3,16.2
209.0,137.0,1484.3,4.6,16.7
210.0,90.0,1496.8,4.0,17.2
211.0,259.0,1506.7,4.6,16.7
212.0,300.0,1491.4,4.9,16.6
213.0,300.0,1503.2,4.9,16.5
214.0,205.0,1517.0,5.1,16.5
215.0,300.0,1501.2,4.1,17.3
216.0,177.0,1488.4,3.8,17.7
217.0,201.0,1473.1,4.4,16.9
218.0,89.0,1474.7,4.2,17.3
219.0,196.0,1458.9,4.6,16.8
220.0,300.0,1445.9,5.6,16.0
221.0,300.0,1461.4,4.9,16.7
222.0,300.0,1474.8,4.6,16.9
223.0,213.0,1461.8,3.9,17.5
224.0,192.0,1474.1,4.7,16.8
225.0,114.0,1461.2,5.1,16.4
226.0,152.0,1474.1,4.8,16.8
227.0,166.0,1484.8,4.8,16.6
228.0,265.0,1470.6,4.3,17.1
229.0,300.0,1479.3,5.0,16.6
230.0,300.0,1493.6,4.6,16.9
231.0,218.0,1480.6,5.1,16.3
232.0,218.0,1468.4,5.2,16.2
233.0,300.0,1456.8,5.0,16.4
234.0,235.0,1440.0,4.8,16.8
235.0,161.0,1442.4,5.2,16.4
236.0,300.0,1455.1,4.8,16.7
237.0,300.0,1470.0,5.3,16.1
238.0,300.0,1483.3,4.4,17.1
239.0,203.0,1491.8,4.4,17.1
240.0,237.0,1475.9,4.6,16.7
241.0,300.0,1486.9,4.5,16.9
242.0,157.0,1500.4,3.2,17.9
243.0,196.0,1487.6,4.4,17.1
244.0,93.0,1489.0,4.7,16.7
245.0,279.0,1501.1,4.5,16.9
246.0,149.0,1512.4,4.8,16.7
247.0,300.0,1498.0,4.4,17.1
248.0,300.0,1505.7,4.9,16.5
249.0,300.0,1516.6,4.1,17.4
250.0,145.0,1500.6,4.6,16.9
251.0,160.0,1485.7,3.4,17.9
252.0,300.0,1493.5,4.3,17.2
253.0,166.0,1478.2,5.6,15.6
254.0,300.0,1466.4,4.2,17.2
255.0,271.0,1479.3,4.4,17.0
256.0,193.0,1492.7,4.8,16.7
257.0,233.0,1505.8,5.1,16.4
258.0,186.0,1516.8,4.5,17.0
259.0,300.0,1518.0,4.7,16.6
260.0,253.0,1504.6,4.9,16.6
261.0,277.0,1502.0,5.8,15.7
262.0,230.0,1514.2,4.8,16.7
263.0,300.0,1526.5,4.4,16.9
264.0,136.0,1537.8,4.5,17.0
265.0,300.0,1522.5,4.9,16.6
266.0,164.0,1508.2,4.3,17.1
267.0,110.0,1494.9,5.2,16.1
268.0,191.0,1507.3,3.5,17.9
269.0,145.0,1517.8,3.7,17.6
270.0,199.0,1503.4,4.4,17.1
271.0,300.0,1489.0,5.0,16.4
272.0,207.0,1500.2,4.3,17.1
273.0,300.0,1487.3,3.7,17.6
274.0,191.0,1497.7,4.0,17.4
275.0,168.0,1482.9,4.0,17.4
276.0,137.0,1495.9,5.9,15.6
277.0,300.0,1506.5,4.9,16.5
278.0,300.0,1516.4,4.1,17.2
279.0,252.0,1527.2,4.9,16.6
280.0,286.0,1512.2,4.9,16.7
281.0,222.0,1499.4,5.5,16.0
282.0,300.0,1509.3,4.8,16.6
283.0,243.0,1520.6,5.8,15.9
284.0,238.0,1519.9,6.4,15.1
285.0,204.0,1529.0,4.9,16.4
286.0,208.0,1538.4,5.4,16.0
287.0,300.0,1547.9,5.4,16.1
288.0,300.0,1555.8,6.3,15.4
289.0,192.0,1552.9,5.7,15.9
290.0,250.0,1551.4,5.2,16.2
291.0,195.0,1536.7,4.2,17.3
292.0,227.0,1547.2,5.1,16.3
293.0,146.0,1558.0,5.1,16.5
294.0,110.0,1544.4,4.1,17.4
295.0,300.0,1552.1,5.2,16.4
296.0,196.0,1536.3,5.3,16.1
297.0,178.0,1544.5,4.5,16.9
298.0,155.0,1553.5,5.3,16.3
299.0,84.0,1562.5,2.8,18.3
300.0,300.0,1572.3,5.7,15.7
301.0,115.0,1579.9,3.5,18.0
302.0,241.0,1572.7,5.0,16.4
303.0,164.0,1573.6,4.1,17.3
304.0,164.0,1580.4,4.7,16.7
305.0,173.0,1565.3,4.9,16.4
306.0,240.0,1575.3,5.2,16.4
307.0,233.0,1584.1,4.6,16.8
308.0,300.0,1567.5,5.8,15.5
309.0,233.0,1548.9,4.8,16.7
310.0,162.0,1543.1,5.0,16.7
311.0,207.0,1552.5,3.8,17.7
312.0,132.0,1565.1,5.9,15.7
313.0,189.0,1566.0,4.7,16.7
314.0,300.0,1572.8,4.7,16.7
315.0,282.0,1582.2,4.9,16.8
316.0,194.0,1580.4,4.6,16.8
317.0,192.0,1586.6,4.6,16.9
318.0,300.0,1571.6,4.6,16.9
319.0,300.0,1577.9,5.2,16.3
320.0,240.0,1562.1,4.4,17.1
321.0,127.0,1561.0,4.5,16.9
322.0,226.0,1547.1,4.6,17.0
323.0,216.0,1553.9,4.6,16.9
324.0,189.0,1563.5,3.3,18.0
325.0,137.0,1571.9,5.0,16.5
326.0,215.0,1580.6,4.8,16.5
327.0,300.0,1587.6,5.5,16.0
328.0,170.0,1574.0,4.3,17.0
329.0,300.0,1583.3,6.1,15.4
330.0,97.0,1567.3,3.7,17.6
331.0,300.0,1562.1,4.5,16.9
332.0,285.0,1570.6,5.0,16.6
333.0,235.0,1556.2,5.6,16.1
334.0,147.0,1562.5,4.6,16.9
335.0,111.0,1572.6,3.8,17.6
336.0,171.0,1573.4,5.7,15.7
337.0,256.0,1561.3,6.1,15.4
338.0,187.0,1569.4,6.0,15.6
339.0,300.0,1578.5,4.9,16.5
340.0,287.0,1585.9,4.7,16.6
341.0,150.0,1594.9,4.3,17.2
342.0,178.0,1600.8,4.6,16.9
343.0,261.0,1608.3,5.3,16.2
344.0,297.0,1615.4,5.1,16.5
345.0,183.0,1624.8,4.4,17.1
346.0,237.0,1630.6,4.4,17.0
347.0,161.0,1636.1,5.2,16.1
348.0,257.0,1641.5,4.9,16.5
349.0,264.0,1646.5,4.9,16.6
350.0,300.0,1651.6,4.5,16.9
351.0,127.0,1636.4,3.7,17.9
352.0,169.0,1620.0,5.4,16.2
353.0,241.0,1601.4,4.2,17.2
