987,1101,1130,1148,1143,1155,1157,1156,1226,1239,1233,1288,1204,1318,1294,1407,1383,1395,1387,1529,1526,1484,1533,1629,1635,1657,1679,1639,1700,1622,1711,1708,1731,1721,1790,1726,1738,1690,1779,1738,1721,1728,1731,1717,1757,1701,1662,1692,1752,1800,1742,1788,1797,1823,1800,1795,1794,1761,1798,1752,1776,1813,1767,1820,1824,1773,1763,1800,1822,1834,1834,1838,1840,1868,1844,1879,1848,1814,1818,1826,1815,1830,1834,1780,1833,1831,1825,1826,1815,1783,1829,1849,1869,1891,1876,1902,1901,1876,1843,1850
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
