959,1018,884,920,982,1051,1045,1132,1164,1211,1243,1305,1288,1288,1279,1268,1343,1323,1391,1562,1444,1438,1452,1490,1576,1583,1606,1591,1599,1603,1628,1672,1575,1616,1646,1672,1676,1661,1696,1670,1723,1719,1706,1704,1708,1670,1676,1722,1753,1655,1702,1665,1673,1725,1678,1696,1656,1621,1652,1660,1649,1717,1720,1697,1701,1765,1698,1733,1776,1768,1747,1800,1788,1771,1754,1801,1737,1795,1770,1831,1818,1809,1848,1806,1819,1796,1797,1814,1792,1779,1812,1820,1817,1866,1850,1817,1795,1791,1780,1774
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
