# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,183.00000,1000.00000,4.49284,17.04823,28.60512,16.07988,0.19593,0.23135,0.16503
2.00000,100.00000,1000.00000,5.08148,16.43407,27.64741,21.03259,0.85926,0.06815,0.03556
3.00000,145.00000,1042.04482,4.80258,16.83906,27.46459,24.84013,0.82189,0.11803,0.06545
4.00000,151.00000,1027.59600,6.45054,15.14630,36.27515,20.32336,0.30424,0.36825,0.08396
5.00000,83.00000,1025.79618,4.32925,17.22511,29.94181,23.04900,0.51838,0.13323,0.12557
6.00000,126.00000,1056.75514,4.52266,16.91076,24.00283,26.69122,0.74929,0.09632,0.03683
7.00000,119.00000,1107.64435,4.13978,17.08817,20.11398,13.64516,0.36183,0.28280,0.17419
8.00000,119.00000,1105.19999,4.63697,16.67420,24.85239,17.25931,0.70479,0.13431,0.02926
9.00000,167.00000,1126.19355,6.28419,15.32051,26.00214,16.45833,0.61165,0.69017,0.36645
10.00000,182.00000,1110.26098,4.70061,16.51349,20.98346,20.59878,0.30635,0.18973,0.11401
11.00000,168.00000,1107.99258,4.30662,17.11498,29.87195,26.97561,0.62108,0.09233,0.03397
12.00000,151.00000,1127.17843,5.12848,16.22668,35.32897,17.18658,0.23363,0.19722,0.10556
13.00000,106.00000,1112.29056,5.47105,15.97884,29.19376,23.18931,0.50000,0.30958,0.09688
14.00000,209.00000,1162.80626,6.32611,15.24729,31.20887,26.41576,0.65222,0.22266,0.08079
15.00000,114.00000,1177.35744,4.43532,17.12935,30.57338,29.31716,0.71891,0.03358,0.02363
16.00000,159.00000,1160.15807,5.25581,16.33601,34.10104,16.67442,0.31075,0.14996,0.01043
17.00000,176.00000,1157.50564,4.62365,16.75181,28.53339,24.50903,0.55415,0.02978,0.00000
18.00000,138.00000,1171.67331,4.69853,16.64601,22.38971,16.27941,0.76208,0.37290,0.19328
19.00000,93.00000,1155.59409,6.85484,14.45015,28.12463,30.02639,0.73021,0.05279,0.00000
20.00000,193.00000,1201.01305,4.90216,16.55887,26.12521,20.48176,0.68284,0.16501,0.02985
21.00000,130.00000,1165.03658,3.88598,17.89644,28.84100,16.98326,0.43933,0.37866,0.21757
22.00000,168.00000,1149.95795,4.20000,17.28148,23.14321,23.19630,0.39444,0.12469,0.17160
23.00000,131.00000,1193.81485,3.73965,17.44336,27.10240,26.34532,0.28976,0.02397,0.02397
24.00000,204.00000,1168.11632,5.64933,15.71659,20.25291,22.24126,0.69058,0.04933,0.00179
25.00000,123.00000,1135.37557,4.49826,16.86790,22.96060,11.61182,0.26419,0.15643,0.03476
