930,1405,1395,1511,1440,1513,1544,1483,1546,1337,1466,1548,1599,1570,1462,1534,1537,1586,1579,1571,1645,1593,1535,1555,1529,1505,1610,1596,1581,1632,1562,1600,1598,1506,1596,1516,1543,1478,1589,1562,1594,1616,1517,1615,1627,1520,1543,1576,1535,1624,1668,1685,1630,1505,1592,1573,1594,1532,1646,1621,1611,1616,1571,1606,1580,1523,1563,1616,1603,1617,1607,1619,1623,1596,1589,1579,1598,1610,1611,1569
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
