1506,1490,1428,1392,1393,1508,1510,1473,1518,1534,1507,1472,1445,1400,1452,1554,1481,1530,1568,1605,1461,1556,1467,1513,1474,1520,1484,1484,1479,1500,1457,1496,1468,1475,1524,1479,1470,1465,1535,1440,1499,1420,1456,1505,1504,1464,1509,1479,1546,1477,1448,1463,1552,1518,1506,1478,1497,1535,1558,1500,1519,1519,1468,1455,1409,1453,1418,1511,1508,1475,1506,1487,1535,1525,1520,1516,1502,1562,1522,1490
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
