1533,1480,1637,1476,1464,1473,1460,1477,1514,1526,1470,1489,1486,1495,1429,1405,1525,1538,1624,1609,1568,1583,1486,1592,1548,1567,1506,1556,1641,1572,1622,1574,1577,1592,1595,1595,1574,1550,1571,1527,1498,1625,1521,1543,1638,1636,1551,1582,1617,1540,1575,1598,1597,1609,1625,1618,1558,1518,1598,1557,1657,1551,1584,1580,1592,1531,1566,1516,1619,1658,1626,1547,1642,1639,1577,1543,1519,1485,1459,1534
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
