1442,1453,1441,1364,1545,1543,1405,1592,1380,1399,1493,1371,1368,1432,1432,1397,1401,1418,1483,1442,1439,1367,1408,1489,1502,1508,1516,1508,1547,1563,1539,1484,1541,1481,1524,1502,1604,1508,1585,1511,1516,1471,1569,1576,1507,1566,1442,1483,1521,1527,1539,1505,1539,1549,1529,1509,1492,1506,1512,1512,1611,1576,1549,1573,1612,1604,1592,1539,1536,1566,1568,1495,1526,1492,1554,1546,1508,1504,1531,1562
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
