1016,1172,1182,1316,1425,1412,1419,1582,1487,1497,1600,1546,1507,1468,1546,1528,1569,1524,1497,1648,1603,1555,1569,1566,1604,1585,1607,1584,1597,1552,1569,1484,1504,1479,1461,1547,1669,1677,1681,1624,1666,1604,1547,1582,1566,1563,1603,1647,1617,1598
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
