1152,1133,1186,1276,1269,1365,1418,1460,1405,1436,1414,1529,1482,1551,1614,1634,1723,1614,1614,1564,1512,1558,1630,1581,1582,1599,1592,1549,1579,1644,1621,1629,1667,1622,1710,1687,1665,1687,1732,1693,1680,1637,1637,1731,1759,1782,1763,1735,1690,1663
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
