# GameN, gameLength, gameElo, minBase, dinBase
1.0,163.0,1400.0,6.4,15.1
2.0,135.0,1400.0,5.0,16.3
3.0,125.0,1407.6,4.6,16.9
4.0,130.0,1414.3,5.2,16.5
5.0,92.0,1420.2,5.3,16.2
6.0,148.0,1425.7,4.4,17.1
7.0,116.0,1430.8,4.3,16.9
8.0,178.0,1435.5,6.9,14.6
9.0,114.0,1440.0,4.2,17.1
10.0,108.0,1444.3,5.8,15.5
11.0,171.0,1448.3,3.7,17.7
12.0,183.0,1452.2,4.7,16.8
13.0,118.0,1455.9,5.1,16.4
14.0,140.0,1459.4,6.6,14.9
15.0,179.0,1462.9,5.4,16.2
16.0,139.0,1466.2,6.7,14.7
17.0,229.0,1469.4,4.0,17.4
18.0,260.0,1472.5,5.3,16.1
19.0,100.0,1475.5,4.4,16.8
20.0,164.0,1478.4,6.3,15.2
21.0,88.0,1481.2,4.6,16.8
22.0,143.0,1484.0,6.9,14.5
23.0,86.0,1486.7,3.5,17.8
24.0,156.0,1489.3,6.7,14.9
25.0,130.0,1466.3,5.4,16.2
26.0,125.0,1491.3,3.7,17.6
27.0,223.0,1468.6,6.7,14.7
28.0,134.0,1448.9,4.4,16.9
29.0,186.0,1475.3,6.0,15.6
30.0,150.0,1477.9,4.5,17.0
31.0,148.0,1500.5,5.2,16.2
32.0,167.0,1502.7,4.7,16.7
33.0,120.0,1522.1,4.0,17.5
34.0,87.0,1524.1,4.2,17.2
35.0,300.0,1540.8,6.0,15.6
36.0,235.0,1501.4,6.7,14.8
37.0,88.0,1518.2,4.5,17.0
38.0,139.0,1492.5,6.5,14.7
39.0,246.0,1469.8,5.4,16.2
40.0,300.0,1472.3,6.1,15.4
41.0,102.0,1474.8,4.6,16.7
42.0,242.0,1494.3,6.9,14.6
43.0,300.0,1496.5,8.5,13.0
44.0,121.0,1513.5,5.1,16.3
45.0,174.0,1528.5,4.4,16.7
46.0,300.0,1530.3,4.9,16.5
47.0,300.0,1505.2,7.4,14.2
48.0,117.0,1523.7,4.8,16.8
49.0,125.0,1519.4,3.0,18.2
50.0,152.0,1534.5,5.7,16.0
51.0,92.0,1548.0,3.2,18.2
52.0,174.0,1560.1,5.8,15.7
53.0,300.0,1574.3,5.2,16.2
54.0,85.0,1575.6,4.3,17.0
55.0,300.0,1567.4,5.4,16.2
56.0,300.0,1578.2,5.6,15.8
57.0,155.0,1579.5,4.7,16.7
58.0,153.0,1552.8,5.0,16.3
59.0,146.0,1554.3,5.0,16.3
60.0,114.0,1530.1,3.6,17.6
61.0,300.0,1544.6,4.7,16.6
62.0,182.0,1558.0,4.8,16.8
63.0,75.0,1570.2,4.2,17.0
64.0,180.0,1571.4,6.0,15.6
65.0,111.0,1572.7,4.4,17.1
66.0,205.0,1574.0,5.0,16.6
67.0,300.0,1549.6,5.6,16.0
68.0,110.0,1551.0,4.2,17.1
69.0,186.0,1528.9,4.7,16.9
70.0,105.0,1530.5,5.2,16.2
71.0,167.0,1532.0,4.6,17.0
72.0,168.0,1533.6,4.9,16.8
73.0,300.0,1513.6,3.8,17.5
74.0,300.0,1498.7,4.4,17.1
75.0,83.0,1519.3,4.9,16.7
76.0,119.0,1504.0,4.6,16.7
77.0,139.0,1471.9,5.3,16.2
78.0,161.0,1490.0,4.2,17.3
79.0,300.0,1510.5,4.9,16.8
80.0,237.0,1512.2,4.1,17.3
81.0,141.0,1497.1,3.9,17.5
82.0,138.0,1498.9,4.5,17.0
83.0,300.0,1485.3,4.7,16.8
84.0,206.0,1473.0,4.2,17.3
85.0,106.0,1488.3,3.8,17.7
86.0,91.0,1502.1,5.1,16.1
87.0,164.0,1503.8,3.9,17.4
88.0,151.0,1519.0,3.8,17.4
89.0,220.0,1538.5,4.6,16.8
90.0,143.0,1553.0,4.1,17.4
91.0,300.0,1569.9,4.4,16.9
92.0,249.0,1549.8,3.7,17.7
93.0,300.0,1560.1,5.3,16.2
94.0,300.0,1543.7,4.8,16.5
95.0,127.0,1540.0,4.4,17.0
96.0,300.0,1522.4,5.7,15.9
97.0,75.0,1523.9,4.2,17.2
98.0,106.0,1534.7,4.4,16.9
99.0,153.0,1515.7,4.5,16.9
100.0,152.0,1494.7,4.7,16.7
101.0,161.0,1511.7,5.2,16.2
102.0,158.0,1513.3,4.9,16.6
103.0,167.0,1527.8,4.1,17.3
104.0,300.0,1542.9,5.0,16.6
105.0,202.0,1544.2,4.4,17.3
106.0,156.0,1556.6,3.8,17.6
107.0,155.0,1538.7,4.6,16.9
108.0,208.0,1540.1,5.0,16.5
109.0,164.0,1521.0,4.3,17.2
110.0,129.0,1507.6,3.5,17.9
111.0,85.0,1522.7,4.3,17.2
112.0,158.0,1509.8,4.5,16.9
113.0,133.0,1495.1,4.2,17.1
114.0,170.0,1514.7,3.9,17.5
115.0,135.0,1532.6,4.5,16.9
116.0,276.0,1543.0,4.2,17.2
117.0,138.0,1544.3,3.9,17.6
118.0,125.0,1528.8,3.6,17.7
119.0,155.0,1538.9,4.7,16.9
120.0,124.0,1554.8,5.4,16.2
121.0,300.0,1539.6,6.4,15.0
122.0,152.0,1552.1,5.0,16.6
123.0,300.0,1567.8,4.7,16.8
124.0,113.0,1552.2,4.1,17.2
125.0,215.0,1564.2,5.0,16.5
126.0,110.0,1545.3,4.0,17.3
127.0,160.0,1560.1,5.7,15.9
128.0,300.0,1574.6,5.5,15.9
129.0,131.0,1555.3,4.3,16.9
130.0,300.0,1539.7,5.7,15.7
131.0,300.0,1552.2,4.7,16.6
132.0,199.0,1552.9,5.7,15.6
133.0,196.0,1553.5,4.5,16.7
134.0,299.0,1568.8,4.8,16.6
135.0,124.0,1576.8,5.6,15.8
136.0,153.0,1590.4,5.0,16.5
137.0,147.0,1571.6,3.6,17.7
138.0,117.0,1553.0,4.5,17.0
139.0,123.0,1554.1,3.1,18.2
140.0,251.0,1567.5,5.3,16.1
141.0,242.0,1580.8,4.1,17.2
142.0,198.0,1592.5,5.0,16.6
143.0,106.0,1602.9,3.2,18.1
144.0,284.0,1617.0,5.5,16.0
145.0,203.0,1594.2,4.0,17.3
146.0,155.0,1576.4,4.5,16.8
147.0,225.0,1559.9,4.7,16.7
148.0,130.0,1544.7,4.5,16.9
149.0,148.0,1553.8,3.4,17.9
150.0,300.0,1555.0,4.3,17.1
151.0,225.0,1541.7,5.3,16.1
152.0,283.0,1527.9,4.7,16.7
153.0,276.0,1511.7,4.5,16.7
154.0,225.0,1513.1,4.6,16.7
155.0,99.0,1523.0,4.7,16.8
156.0,270.0,1510.2,5.2,16.3
157.0,157.0,1495.5,3.7,17.6
158.0,123.0,1513.4,5.7,15.9
159.0,187.0,1514.8,4.8,16.5
160.0,195.0,1528.4,4.0,17.2
161.0,223.0,1516.1,4.3,17.1
162.0,300.0,1502.5,8.2,13.5
163.0,300.0,1484.3,4.9,16.6
164.0,206.0,1485.9,6.0,15.3
165.0,300.0,1474.1,5.6,15.8
166.0,151.0,1485.5,5.5,16.0
167.0,143.0,1500.5,4.1,17.3
168.0,199.0,1490.0,4.4,17.1
169.0,179.0,1500.4,3.2,18.0
170.0,151.0,1501.8,4.2,17.3
171.0,159.0,1511.4,3.5,17.8
172.0,154.0,1500.9,3.8,17.6
173.0,144.0,1517.3,3.9,17.5
174.0,158.0,1518.6,4.4,17.0
175.0,125.0,1504.0,4.3,16.9
176.0,300.0,1519.6,4.3,17.0
177.0,118.0,1535.3,4.4,17.0
178.0,300.0,1521.6,5.5,16.1
179.0,222.0,1522.9,4.2,17.2
180.0,150.0,1512.5,4.5,16.9
181.0,162.0,1527.8,2.9,18.5
182.0,222.0,1541.8,5.0,16.3
183.0,92.0,1553.3,2.4,18.7
184.0,112.0,1538.6,3.9,17.4
185.0,102.0,1523.6,4.9,16.7
186.0,221.0,1510.8,5.8,15.9
187.0,141.0,1526.0,4.2,17.2
188.0,132.0,1513.4,4.2,17.1
189.0,254.0,1501.3,4.0,17.4
190.0,187.0,1516.3,4.3,17.3
191.0,118.0,1531.6,4.3,17.1
192.0,300.0,1512.6,4.7,16.7
193.0,246.0,1527.4,4.1,17.3
194.0,125.0,1514.4,4.4,16.9
195.0,300.0,1528.0,3.8,17.6
196.0,150.0,1536.6,3.4,17.9
197.0,206.0,1544.6,4.3,17.1
198.0,260.0,1556.7,3.9,17.4
199.0,135.0,1563.9,4.5,16.9
200.0,215.0,1574.7,4.0,17.4
201.0,300.0,1563.1,4.2,17.3
202.0,197.0,1574.9,3.5,17.8
203.0,192.0,1585.8,5.2,16.2
204.0,186.0,1596.0,3.7,17.6
205.0,206.0,1596.8,3.8,17.7
206.0,300.0,1597.6,3.7,17.7
207.0,273.0,1612.0,3.6,17.7
208.0,258.0,1623.8,2.8,18.5
209.0,277.0,1624.5,3.7,17.6
210.0,211.0,1637.3,3.0,18.4
211.0,209.0,1646.6,4.8,16.6
212.0,291.0,1630.3,3.4,17.9
213.0,300.0,1616.2,3.8,17.6
214.0,283.0,1616.9,3.7,17.6
215.0,300.0,1599.6,3.9,17.6
216.0,298.0,1611.3,3.6,17.7
217.0,202.0,1622.2,3.1,18.3
218.0,188.0,1630.4,4.0,17.5
219.0,300.0,1638.2,3.4,17.9
220.0,300.0,1647.0,4.1,17.4
221.0,300.0,1658.9,3.2,18.1
222.0,278.0,1667.9,3.9,17.5
223.0,300.0,1677.6,3.7,17.7
224.0,212.0,1659.9,3.9,17.6
225.0,300.0,1673.1,4.0,17.5
226.0,150.0,1679.9,4.8,16.6
227.0,148.0,1670.8,3.4,18.0
228.0,296.0,1677.1,3.9,17.6
229.0,171.0,1657.5,4.9,16.6
230.0,300.0,1670.2,4.4,17.2
231.0,151.0,1652.0,4.2,17.1
232.0,300.0,1659.1,3.7,17.7
