# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,176.00000,1000.00000,2.02674,18.98593,14.13230,8.25827,0.12491,0.45742,0.14849
2.00000,190.00000,1000.00000,1.72813,19.29356,12.53868,15.29429,0.44758,0.09544,0.02386
3.00000,185.00000,1042.04482,1.66713,19.36055,12.04291,8.72734,0.19792,0.11349,0.09896
4.00000,234.00000,1039.94768,1.96461,19.08439,15.24365,7.78902,0.27087,0.23004,0.05218
5.00000,205.00000,1097.34318,1.68883,19.33557,11.13606,12.98780,0.19463,0.22758,0.21171
6.00000,300.00000,1147.89739,1.77300,19.25600,12.86271,17.98686,0.36928,0.27594,0.20752
7.00000,258.00000,1167.01115,1.75769,19.26380,12.51441,17.48901,0.29091,0.11920,0.12702
8.00000,219.00000,1147.01350,1.86943,19.18587,13.92012,15.87455,0.44777,0.36201,0.09114
9.00000,298.00000,1203.53809,1.79621,19.27126,12.57163,9.87569,0.08433,0.05407,0.05776
10.00000,289.00000,1217.19561,1.66938,19.36775,11.75181,10.98415,0.28397,0.13134,0.16123
11.00000,206.00000,1269.37089,1.86237,19.20000,12.44032,16.42527,0.22124,0.11290,0.06882
12.00000,138.00000,1319.06120,1.85972,19.17790,13.75627,9.43417,0.24726,0.18730,0.06034
13.00000,248.00000,1326.44598,1.97314,19.07874,14.94998,14.86892,0.22070,0.05141,0.05188
14.00000,248.00000,1372.40452,1.84816,19.19253,13.57994,13.61400,0.28004,0.13671,0.12394
15.00000,231.00000,1392.50007,1.84288,19.21538,14.08835,12.16714,0.24522,0.23734,0.06925
16.00000,284.00000,1397.30400,1.80403,19.24496,11.52749,13.55416,0.37099,0.27055,0.31954
17.00000,176.00000,1401.91399,1.69974,19.37242,13.13273,15.84085,0.29414,0.16624,0.12307
18.00000,202.00000,1419.11106,1.52680,19.51263,10.34935,9.52434,0.31577,0.25385,0.19963
19.00000,197.00000,1434.98884,1.82165,19.26472,14.09647,13.81997,0.18704,0.07235,0.06057
20.00000,204.00000,1449.70560,1.65917,19.38700,10.01883,9.45869,0.32047,0.47570,0.20292
21.00000,122.00000,1486.17484,1.39214,19.68013,11.95537,11.38257,0.46174,0.41445,0.19766
22.00000,262.00000,1520.37433,1.56757,19.46778,10.17100,8.67308,0.11045,0.18295,0.09563
23.00000,139.00000,1530.22822,1.34994,19.68493,7.14819,5.80448,0.37609,0.38979,0.38730
24.00000,291.00000,1561.25918,1.81570,19.28578,13.59714,8.91934,0.23157,0.22376,0.18213
25.00000,89.00000,1590.15106,1.44643,19.62500,12.14509,11.96652,0.50000,0.01562,0.00000
26.00000,300.00000,1616.99824,1.49072,19.54639,7.87012,14.37108,0.54479,0.38644,0.22393
27.00000,249.00000,1597.63383,1.75628,19.32569,13.27721,14.88365,0.30542,0.30630,0.12693
28.00000,207.00000,1560.26362,1.28424,19.74606,9.23273,9.25333,0.50000,0.61576,0.29636
29.00000,300.00000,1561.92558,1.44486,19.61816,11.24977,15.85728,0.25834,0.04310,0.06673
30.00000,190.00000,1569.50985,1.20109,19.82345,7.87321,9.31288,0.46524,0.47785,0.32652
31.00000,179.00000,1596.36321,1.74606,19.32376,14.63007,8.80631,0.17793,0.06306,0.02872
32.00000,233.00000,1621.43984,1.71619,19.36095,13.44048,12.17667,0.17833,0.10571,0.07667
33.00000,300.00000,1626.97586,1.39264,19.66036,9.59978,12.78475,0.66522,0.22120,0.04273
34.00000,217.00000,1632.31922,1.30970,19.75568,11.76676,13.43047,0.20942,0.25208,0.14460
35.00000,109.00000,1596.06984,0.78619,20.23772,7.49934,9.18061,0.32935,0.29482,0.26162
36.00000,253.00000,1597.35804,1.54179,19.55261,11.31760,13.21731,0.37734,0.45034,0.24582
37.00000,229.00000,1621.45803,1.60394,19.50000,14.96014,10.70383,0.24622,0.11201,0.05903
38.00000,209.00000,1626.79624,1.66798,19.42446,13.18771,12.27339,0.33681,0.32638,0.19448
