# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,174.00000,1000.00000,5.26230,16.15457,17.51405,18.94028,0.56440,0.49766,0.21663
2.00000,184.00000,1000.00000,3.77709,17.47472,22.95046,25.42208,0.38545,0.07740,0.09185
3.00000,110.00000,1042.04482,3.89760,17.52480,30.58080,21.87200,0.51280,0.08320,0.03840
4.00000,116.00000,1039.94768,6.57559,14.93629,35.09719,20.52700,0.50000,0.35313,0.06371
5.00000,82.00000,1038.01886,3.62287,17.49878,20.61071,25.28954,0.54136,0.11436,0.00000
6.00000,190.00000,1067.81149,4.83797,16.48012,21.25348,19.89066,0.54473,0.24553,0.12425
7.00000,136.00000,1065.77504,3.94529,17.28372,19.86514,20.08270,0.55216,0.18066,0.14249
8.00000,255.00000,1063.83770,6.27023,15.21534,24.29979,23.24068,0.76144,0.16115,0.01830
9.00000,251.00000,1061.98409,5.45023,16.02187,26.12594,22.66893,0.65988,0.10860,0.03167
10.00000,86.00000,1049.94842,6.46229,14.97346,36.04749,20.18296,0.55447,0.41899,0.12709
11.00000,271.00000,1038.85553,5.08144,16.35516,17.13098,19.96474,0.71159,0.11503,0.04618
12.00000,177.00000,1063.25286,5.25193,16.12558,28.57165,14.52080,0.27234,0.30277,0.14484
13.00000,143.00000,1105.71601,5.65121,15.67334,29.29715,18.80295,0.42308,0.17176,0.07482
14.00000,105.00000,1145.05398,4.40541,16.92723,19.48857,21.64449,0.65281,0.16424,0.17672
15.00000,166.00000,1142.52874,3.85844,17.48129,27.67644,14.99090,0.64156,0.20020,0.06977
16.00000,232.00000,1140.08077,4.51531,16.82993,23.79167,15.01531,0.56207,0.15816,0.07653
17.00000,133.00000,1137.70408,5.05649,16.40745,25.83534,18.64663,0.61418,0.09375,0.03125
18.00000,109.00000,1135.39347,4.36316,17.27497,26.44228,13.68612,0.42218,0.35409,0.14008
19.00000,182.00000,1133.14433,6.41898,15.15244,28.11218,18.43912,0.32071,0.39501,0.29051
20.00000,148.00000,1167.43760,4.59888,16.90873,33.48118,18.67974,0.47518,0.14652,0.02322
21.00000,111.00000,1180.49396,5.20661,16.20661,22.06942,21.56033,0.70661,0.21488,0.02645
22.00000,146.00000,1192.70222,7.34542,14.17135,26.19220,17.67452,0.39438,0.37897,0.07162
23.00000,163.00000,1176.14742,4.29036,17.11845,24.35430,17.42872,0.49581,0.09224,0.09329
24.00000,300.00000,1188.30304,6.86020,14.82730,26.06990,22.05674,0.62171,0.16776,0.08553
25.00000,125.00000,1185.51082,3.68136,17.74124,30.59435,17.29605,0.63842,0.09944,0.02825
26.00000,122.00000,1182.78834,5.22818,16.23317,26.76060,22.64464,0.76808,0.05362,0.01995
27.00000,197.00000,1180.13183,5.65376,15.74531,22.38028,19.84155,0.78404,0.59624,0.08685
28.00000,166.00000,1165.12564,5.43790,15.94296,24.99816,17.44802,0.24333,0.39098,0.30543
29.00000,149.00000,1151.08853,4.22612,17.14148,21.74486,18.38815,0.88029,0.11608,0.03507
30.00000,126.00000,1163.81411,4.25882,17.09176,24.75529,17.94824,0.39235,0.25529,0.07176
31.00000,89.00000,1161.50182,2.91908,18.32246,27.79831,10.33454,0.32186,0.36836,0.12198
32.00000,144.00000,1190.38982,4.94453,16.63942,23.60730,25.56788,0.47518,0.36350,0.23942
33.00000,240.00000,1229.80675,5.35892,16.16943,24.22407,21.67981,0.50311,0.16044,0.09613
34.00000,128.00000,1238.58271,4.79462,16.69263,17.54249,17.82720,0.30878,0.43768,0.32295
35.00000,138.00000,1262.54994,5.28386,16.24203,31.32570,20.27988,0.15189,0.11454,0.10757
36.00000,102.00000,1269.98067,3.16637,18.13135,17.25744,18.95271,0.50876,0.08757,0.04904
37.00000,156.00000,1291.78798,4.43508,16.86143,26.75969,24.32267,0.25048,0.13663,0.16570
38.00000,121.00000,1287.45946,6.40213,15.05106,28.81064,18.16064,0.51170,0.49255,0.11915
39.00000,88.00000,1293.92258,4.49351,17.06169,24.35227,13.55844,0.71672,0.21591,0.10227
40.00000,265.00000,1300.14583,8.86465,12.71919,21.30101,17.64444,0.60505,1.23030,0.32525
41.00000,79.00000,1335.47848,4.58688,17.05496,31.77482,18.33156,0.50000,0.06738,0.00355
42.00000,232.00000,1340.48240,5.27498,16.13974,23.49136,17.47333,0.51240,0.24192,0.05710
43.00000,103.00000,1335.11744,5.24028,16.22917,29.10417,17.38750,0.27361,0.39167,0.13750
44.00000,145.00000,1340.07111,4.25472,17.18733,23.39218,16.57143,0.75067,0.09838,0.04313
45.00000,111.00000,1344.87507,3.11931,18.13883,29.96529,11.39371,0.30043,0.13666,0.04555
46.00000,300.00000,1339.48565,5.12590,16.50144,27.55108,27.25324,0.59209,0.12950,0.03237
47.00000,88.00000,1372.66542,5.07722,16.28057,34.18275,18.49292,0.56306,0.42342,0.08108
48.00000,116.00000,1338.47483,6.40357,14.81494,28.94649,17.37012,0.57692,0.58082,0.11483
49.00000,147.00000,1343.21340,4.66129,17.04342,26.78660,17.68486,0.69479,0.10546,0.00620
50.00000,133.00000,1347.81619,4.87404,16.45277,26.96681,15.80851,0.24255,0.19830,0.03149
51.00000,231.00000,1342.48994,3.99691,17.38304,27.28899,18.75186,0.21225,0.16955,0.14851
52.00000,118.00000,1358.59296,4.73035,16.64692,26.86336,23.92261,0.47884,0.18380,0.05320
53.00000,106.00000,1362.78693,4.73694,16.76068,38.64103,14.27255,0.50855,0.31909,0.00095
54.00000,101.00000,1366.87238,3.61000,17.65286,29.84286,19.93143,0.50000,0.02857,0.02143
55.00000,140.00000,1370.85448,4.47124,16.96239,27.91040,22.92920,0.24336,0.09071,0.03208
56.00000,178.00000,1365.03302,5.70672,15.76782,19.28513,19.13544,0.77699,0.43686,0.11507
57.00000,138.00000,1343.05748,4.52370,16.77725,29.89692,14.59479,0.57287,0.22156,0.04621
58.00000,147.00000,1347.49299,4.06781,17.17761,25.89128,23.27987,0.40043,0.20237,0.16362
59.00000,220.00000,1342.36895,5.00259,16.48534,20.05776,12.63362,0.60905,0.36379,0.15862
60.00000,174.00000,1346.78171,4.28046,17.00525,21.86239,23.76050,0.55095,0.24265,0.08824
61.00000,253.00000,1377.64916,5.82767,15.76618,25.44660,20.82201,0.57969,0.65129,0.13430
62.00000,121.00000,1358.77773,6.04153,15.43344,32.24920,21.42492,0.62726,0.22258,0.00213
63.00000,153.00000,1362.78748,4.20667,17.31333,25.21222,24.22444,0.85000,0.04111,0.02333
64.00000,86.00000,1377.05456,3.94949,17.35354,25.90572,19.87710,0.50168,0.27609,0.14478
65.00000,83.00000,1355.21820,6.80122,14.62385,36.09786,24.05505,0.50000,0.28440,0.10550
66.00000,125.00000,1350.04486,5.79753,15.60517,30.25872,18.99100,0.50000,0.25759,0.04274
67.00000,152.00000,1364.76981,3.89983,17.35559,28.72454,18.03255,0.50918,0.16528,0.03005
68.00000,173.00000,1382.88445,5.89223,15.65927,32.43344,20.28764,0.30428,0.32805,0.20919
69.00000,156.00000,1395.92519,3.99689,17.39036,31.06843,11.82970,0.23678,0.11897,0.06299
70.00000,94.00000,1399.14734,5.34661,16.29349,38.47410,23.55378,0.62218,0.32935,0.07171
71.00000,127.00000,1411.34513,3.63234,17.68439,24.61130,14.11960,0.28461,0.19491,0.22370
72.00000,140.00000,1426.01127,3.62984,17.62984,23.48519,16.79157,0.60478,0.11048,0.04328
73.00000,300.00000,1439.22989,5.72534,15.84461,21.67489,13.09690,0.20929,0.33085,0.14736
74.00000,89.00000,1431.76142,5.59397,15.81671,37.02668,13.20302,0.50000,0.41183,0.01160
75.00000,103.00000,1444.02004,4.77950,16.56853,29.09178,20.96067,0.34327,0.22408,0.10012
76.00000,292.00000,1446.46753,7.54554,13.97551,17.16650,16.09990,0.81929,0.53673,0.00490
77.00000,181.00000,1448.87523,4.53922,16.80099,25.38233,18.90999,0.20562,0.28406,0.34682
