1532,1514,1425,1466,1431,1459,1393,1495,1515,1492,1517,1546,1495,1493,1598,1526,1541,1506,1563,1576,1561,1537,1563,1552,1632,1664,1639,1647,1603,1610,1556,1615,1596,1637,1623,1615,1573,1583,1589,1640,1638,1654,1694,1711,1710,1722,1727,1739,1712,1658
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
