1564,1519,1576,1498,1472,1525,1569,1511,1550,1508,1577,1569,1525,1556,1552,1621,1674,1603,1655,1660,1628,1612,1643,1609,1556,1587,1650,1585,1652,1644,1657,1623,1618,1622,1741,1691,1647,1708,1687,1752,1631,1701,1706,1728,1663,1666,1634,1691,1690,1679
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
